Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2021-01-01 00:00:00,4.950000000000001,15.96,15.92,25.4,22.0,68.0,64.1,715.46,0,64.0,3.2,0.0,9.05,3.7,336.0
2021-01-01 06:00:00,4.77,15.96,13.1,12.46,20.0,60.0,48.03,710.8,0,78.0,3.4,0.163,4.73,2.4,7.999999999999986
2021-01-01 12:00:00,4.54,15.94,17.84,15.28,20.0,41.0,22.75,713.6,0,61.0,6.3,0.1699999999999999,8.970000000000002,6.5,42.0
2021-01-01 18:00:00,4.62,13.48,16.12,16.62,27.0,39.0,21.61,712.9,0,57.0,9.4,0.1719999999999999,10.27,3.4,106.0
2021-01-02 00:00:00,4.61,13.64,18.14,26.66,30.0,39.0,18.97,715.9,0,57.0,6.9,0.173,9.99,1.8,229.0
2021-01-02 06:00:00,4.46,15.9,15.56,19.16,29.0,28.0,8.32,716.9,0,58.0,6.6,0.1689999999999998,6.52,2.3,145.0
2021-01-02 12:00:00,4.69,10.14,18.28,21.84,27.0,39.0,29.42,717.5,0,45.0,7.8,0.1779999999999999,12.93,3.9,45.0
2021-01-02 18:00:00,4.74,16.06,16.06,22.8,27.0,55.0,30.98,714.7,0,36.0,4.9,0.181,16.44,5.1,105.0
2021-01-03 00:00:00,5.22,16.0,16.0,15.3,30.0,58.0,44.72,715.1,0,54.0,4.7,0.173,10.51,1.0,233.0
2021-01-03 06:00:00,4.83,15.94,18.18,28.58,29.0,99.0,55.0,715.0,0,62.0,9.2,0.1699999999999999,8.05,2.3,263.0
2021-01-03 12:00:00,4.73,15.32,16.04,17.94,26.0,93.0,39.85,715.0,0,31.0,6.8,0.1829999999999998,17.84,3.299999999999999,88.0
2021-01-03 18:00:00,4.72,16.3,16.08,14.18,28.0,54.0,21.71,712.1,0,29.0,5.2,0.1839999999999999,20.47,5.2,117.0
2021-01-04 00:00:00,4.91,15.9,16.0,28.24,30.0,67.0,32.68,713.3,0,38.0,5.5,0.1760000000000002,13.8,4.0,238.0
2021-01-04 06:00:00,4.56,15.98,16.02,39.14,30.0,73.0,21.35,712.8,0,31.0,7.2,0.175,13.01,4.7,235.0
2021-01-04 12:00:00,4.87,16.12,26.02,31.62,24.0,60.0,14.9,713.5,0,12.0,5.4,0.1890000000000001,23.34,4.2,324.0
2021-01-04 18:00:00,5.06,16.16,16.06,17.0,28.0,38.0,29.43,712.6,0,12.0,4.2,0.1899999999999997,24.24,1.8,132.0
2021-01-05 00:00:00,5.300000000000001,16.06,16.02,32.46,27.0,57.0,23.51,714.1,0,35.0,5.1,0.1779999999999999,14.95,0.9000000000000004,225.0
2021-01-05 06:00:00,4.68,16.0,16.02,23.6,30.0,45.0,20.9,713.6,0,35.0,6.9,0.1760000000000002,13.3,4.0,233.0
2021-01-05 12:00:00,5.07,16.14,16.04,19.9,27.0,57.0,24.32,713.7,0,23.0,8.3,0.1859999999999999,20.87,5.6,93.0
2021-01-05 18:00:00,4.83,16.2,16.1,15.34,28.0,45.0,13.48,711.1,0,27.0,5.2,0.1850000000000001,21.95,4.5,124.0
2021-01-06 00:00:00,5.18,15.9,16.0,21.14,30.0,83.0,33.2,710.5,0,46.0,5.3,0.177,16.05,3.299999999999999,237.0
2021-01-06 06:00:00,5.06,16.0,15.94,15.34,29.0,80.0,38.77,710.0,0,62.0,4.5,0.173,12.76,1.6,247.0
2021-01-06 12:00:00,5.35,16.2,13.3,12.58,25.0,91.0,45.15,711.2,0,29.0,7.5,0.1859999999999999,21.92,2.8,66.0
2021-01-06 18:00:00,4.81,16.2,16.1,20.54,24.0,80.0,12.54,712.1,0,26.0,5.5,0.1839999999999999,19.97,8.6,69.0
2021-01-07 00:00:00,4.63,16.0,16.0,19.38,27.0,49.0,7.500000000000002,715.6,0,34.0,7.5,0.1779999999999999,14.39,5.0,113.0
2021-01-07 06:00:00,4.69,15.9,14.48,16.78,27.0,46.0,15.49,715.6,0,48.0,5.3,0.173,10.49,1.8,288.0
2021-01-07 12:00:00,4.92,16.1,16.06,22.84,24.0,61.0,15.77,716.0,0,29.0,4.9,0.1839999999999999,17.86,6.9,69.0
2021-01-07 18:00:00,4.88,16.1,16.08,17.78,53.0,103.0,11.29,713.5,0,25.0,5.4,0.1850000000000001,19.85,6.6,111.0
2021-01-08 00:00:00,5.26,16.0,21.34,35.94,7.0,48.0,18.03,714.9,0,36.0,5.3,0.1760000000000002,12.8,2.3,237.0
2021-01-08 06:00:00,5.02,15.7,24.28,45.76,10.0,132.0,39.4,715.4,0,46.0,14.9,0.1719999999999999,9.3,1.9,290.0
2021-01-08 12:00:00,5.07,15.42,17.58,17.62,35.0,111.0,26.83,716.9,0,31.0,10.9,0.1819999999999999,16.23,9.2,58.0
2021-01-08 18:00:00,4.89,16.12,16.06,17.52,45.0,67.0,15.21,714.9,0,34.0,5.5,0.1819999999999999,17.37,10.9,83.0
2021-01-09 00:00:00,4.73,16.08,14.88,13.82,39.0,47.0,9.59,716.3,0,67.0,4.6,0.1760000000000002,12.02,10.9,81.0
2021-01-09 06:00:00,4.76,16.1,15.86,15.26,30.0,22.0,11.02,715.2,0,87.0,3.5,0.1719999999999999,9.01,8.2,66.0
2021-01-09 12:00:00,5.02,16.08,15.86,14.48,20.0,30.0,15.42,716.3,0,90.0,3.6,0.1719999999999999,9.129999999999999,8.1,67.0
2021-01-09 18:00:00,5.08,16.0,15.86,15.26,14.0,30.0,20.02,713.8,0,81.2,4.42,0.171,8.91,7.1,73.0
2021-01-10 00:00:00,4.98,16.0,20.74,26.78,11.0,38.0,31.69,713.6,0,90.0,17.8,0.1699999999999999,8.810000000000002,1.6,43.0
2021-01-10 06:00:00,4.93,16.0,20.92,32.44,8.0,29.0,19.41,711.7,0,91.0,5.3,0.1699999999999999,9.52,1.0,257.0
2021-01-10 12:00:00,5.01,15.9,15.9,15.32,16.0,44.0,15.84,713.8,0,76.0,4.5,0.1739999999999999,11.82,6.9,39.0
2021-01-10 18:00:00,4.81,16.06,14.38,14.44,27.0,37.0,14.05,715.5,0,73.0,3.7,0.1719999999999999,8.899999999999999,10.7,53.99999999999999
2021-01-11 00:00:00,4.8,15.9,14.38,13.06,23.0,30.0,17.69,719.5,0,76.0,3.9,0.171,6.620000000000001,5.4,67.0
2021-01-11 06:00:00,4.86,15.9,15.88,15.26,20.0,23.0,10.49,719.5,0,76.0,3.6,0.1679999999999999,4.23,5.9,88.0
