Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2021-01-01 00:00:00,1.71,0.4999999999999982,0.500000000001819,0.8999999999999986,12.0,62.0,57.59,703.78,0.0,46.0,5.3,-1.4210854715202e-14,10.73,7.1,19.8
2021-01-01 06:00:00,1.64,0.4999999999999982,0.500000000001819,6.139999999999997,4.0,66.0,40.44,699.7,0.0,77.0,5.2,-1.4210854715202e-14,4.079999999999998,1.9,18.99999999999999
2021-01-01 12:00:00,1.13,0.4999999999999982,0.500000000001819,0.8999999999999986,23.0,51.0,21.19,702.5,0.0,64.0,6.2,0.5040000000000049,8.87,16.7,20.99999999999999
2021-01-01 18:00:00,1.21,0.4999999999999982,0.500000000001819,14.34,19.0,39.0,19.23,702.0,0.0,63.0,8.8,0.0210000000000008,9.36,16.3,60.39999999999999
2021-01-02 00:00:00,1.25,0.4999999999999982,0.500000000001819,0.8999999999999986,16.0,43.0,20.97,705.5,0.0,61.0,9.2,-1.4210854715202e-14,8.88,3.9,19.99999999999999
2021-01-02 06:00:00,1.23,0.4999999999999982,0.500000000001819,0.8799999999999955,9.0,47.0,14.39,706.5,0.0,69.0,7.9,-1.4210854715202e-14,5.969999999999999,5.2,20.99999999999999
2021-01-02 12:00:00,1.24,0.4999999999999982,0.500000000001819,16.94,23.0,48.0,25.93,707.2,0.0,47.0,13.0,0.5049999999999955,14.69,7.7,19.99999999999999
2021-01-02 18:00:00,1.43,0.4999999999999982,0.500000000001819,0.8999999999999986,36.0,56.0,32.85,704.3,0.0,43.0,7.6,0.01700000000001012,14.83,12.2,20.99999999999999
2021-01-03 00:00:00,2.73,0.4999999999999982,0.500000000001819,0.8799999999999955,5.0,131.0,80.06,704.8,0.0,62.0,7.1,-1.4210854715202e-14,8.18,2.6,17.99999999999999
2021-01-03 06:00:00,1.5,0.4999999999999982,0.500000000001819,0.8399999999999963,3.000000000000004,62.0,31.27,704.6,0.0,64.0,5.2,-1.4210854715202e-14,6.559999999999999,5.5,18.99999999999999
2021-01-03 12:00:00,1.13,0.4999999999999982,0.500000000001819,0.8999999999999986,33.0,36.0,20.1,704.5,0.0,32.0,6.6,0.4579999999999842,18.82,7.6,18.99999999999999
2021-01-03 18:00:00,1.55,0.4999999999999982,0.500000000001819,0.8999999999999986,41.0,65.0,37.44,701.7,0.0,31.0,8.2,0.01900000000000546,19.21,9.2,20.99999999999999
2021-01-04 00:00:00,1.57,0.4999999999999982,0.500000000001819,0.8999999999999986,5.999999999999996,95.0,24.43,703.0,0.0,34.0,6.3,-1.4210854715202e-14,13.23,8.8,16.99999999999999
2021-01-04 06:00:00,1.51,0.4999999999999982,0.500000000001819,0.8999999999999915,4.0,59.0,18.56,702.8,0.0,38.0,5.9,-1.4210854715202e-14,10.31,7.6,19.99999999999999
2021-01-04 12:00:00,1.42,0.4999999999999982,0.500000000001819,39.66,28.0,45.0,10.47,703.1,0.0,6.0,9.5,0.5439999999999969,26.81,3.7,18.99999999999999
2021-01-04 18:00:00,1.77,0.4999999999999982,0.500000000001819,0.8999999999999986,28.0,46.0,12.89,702.2,0.0,11.0,5.7,0.01300000000001944,22.86,13.2,62.19999999999999
2021-01-05 00:00:00,2.42,0.4999999999999982,0.500000000001819,1.0,5.0,127.0,38.99,704.0,0.0,32.0,8.2,-1.4210854715202e-14,14.32,3.999999999999999,18.99999999999999
2021-01-05 06:00:00,1.58,0.4999999999999982,0.500000000001819,0.9000000000000021,5.999999999999996,59.0,18.44,703.4,0.0,39.0,6.7,-1.4210854715202e-14,11.12,6.6,19.99999999999999
2021-01-05 12:00:00,1.55,0.4999999999999982,0.500000000001819,1.0,37.0,73.0,14.17,703.3,0.0,24.0,11.8,0.5280000000000058,20.4,12.3,20.99999999999999
2021-01-05 18:00:00,1.35,0.4999999999999982,0.500000000001819,1.98,49.0,61.0,12.08,700.6,0.0,33.0,7.8,0.01999999999999602,20.23,12.9,23.59999999999999
