Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2023-01-01 00:00:00,2.91,36.6,33.6,70.2,10.0,100.0,579.48,714.1,0.0,57.0,3.0,0.0,18.64,1.400000000000006,55.0
2023-01-01 06:00:00,2.48,17.1,31.6,48.8,7.0,276.0,719.84,721.7,0.0,70.0,3.9,0.0,15.32,2.300000000000011,247.0
2023-01-01 12:00:00,1.41,5.600000000000001,12.6,18.3,42.0,97.0,578.8000000000001,722.0,0.0,37.0,4.3,0.05099999999999838,26.37,1.400000000000006,112.0
2023-01-01 18:00:00,1.640000000000001,4.9,34.9,39.8,51.0,93.0,570.6800000000001,720.8,0.0,28.0,16.3,0.01800000000000068,28.91,4.0,60.0
2023-01-02 00:00:00,1.390000000000001,5.000000000000002,19.5,24.5,17.00000000000001,94.0,580.64,720.9,0.0,56.0,3.5,0.0,21.21,1.199999999999989,59.0
2023-01-02 06:00:00,1.48,32.3,22.7,55.0,6.0,72.0,580.9,720.4,0.0,86.0,2.8,0.0,17.44,2.900000000000006,220.0
2023-01-02 12:00:00,1.68,12.4,25.0,37.4,28.0,99.0,580.72,720.8,0.0,42.0,5.3,0.1409999999999982,27.02,1.099999999999994,130.0
2023-01-02 18:00:00,1.83,17.6,40.4,58.0,22.0,109.0,570.6800000000001,719.7,0.0,31.0,13.3,0.02400000000000091,28.25,5.400000000000006,133.0
2023-01-03 00:00:00,3.34,121.6,41.5,163.1,7.0,342.0,715.3,720.5,0.0,49.99999999999999,6.4,0.0,19.79,1.5,254.0
2023-01-03 06:00:00,1.18,5.600000000000001,22.4,28.0,11.0,139.0,582.1600000000001,720.8,0.0,27.0,5.3,0.0,22.75,12.09999999999999,249.0
2023-01-03 12:00:00,1.220000000000001,12.9,15.7,28.7,28.0,95.0,578.5200000000001,721.8,0.0,21.0,2.9,0.07400000000000162,26.08,1.5,236.0
2023-01-03 18:00:00,1.09,5.000000000000002,14.1,19.0,33.0,75.0,572.98,721.0,0.0,21.0,13.2,0.0259999999999998,26.01000000000001,6.099999999999994,45.0
2023-01-04 00:00:00,2.01,44.2,32.3,76.5,8.0,154.0,578.64,722.8,0.0,36.0,2.9,0.0,18.53,1.400000000000006,178.0
2023-01-04 06:00:00,2.550000000000001,181.1,34.8,216.0,6.799999999999997,133.0,717.1,722.9,0.0,51.0,4.4,0.0,14.68,1.400000000000006,223.0
2023-01-04 12:00:00,1.18,8.0,15.4,23.3,37.0,108.0,574.28,724.0,0.0,28.0,9.0,0.07199999999999918,24.9,1.199999999999989,34.0
2023-01-04 18:00:00,1.5,12.6,29.8,42.4,25.00000000000001,63.0,579.6,723.3,0.0,29.0,2.8,0.02299999999999969,25.71,2.099999999999994,71.0
2023-01-05 00:00:00,1.42,8.2,26.2,34.4,16.0,66.0,578.98,724.5,0.0,49.99999999999999,2.8,0.0,16.95,1.400000000000006,146.0
2023-01-05 06:00:00,1.91,118.5,35.7,154.2,7.399999999999999,126.0,716.54,724.5,0.0,58.0,3.7,0.0,13.28,1.359999999999985,215.0
2023-01-05 12:00:00,1.529999999999999,12.3,32.6,44.9,38.0,155.0,580.1800000000001,725.2,0.0,32.0,5.9,0.07700000000000173,24.44,1.400000000000006,316.0
2023-01-05 18:00:00,1.210000000000001,5.099999999999998,13.7,18.7,37.0,62.0,579.6,724.0,0.0,32.0,5.7,0.0259999999999998,26.56,3.0,47.0
2023-01-06 00:00:00,1.25,5.299999999999999,18.3,23.6,16.0,86.0,580.9,724.5,0.0,68.00000000000001,2.700000000000001,0.0,18.22,1.5,56.0
2023-01-06 06:00:00,1.120000000000001,3.199999999999999,11.7,14.8,13.0,53.0,580.6600000000001,724.0,0.0,88.0,2.6,0.0,16.68,1.400000000000006,43.0
