Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2022-01-01 00:00:00,4.68,38.6,44.9,83.5,6.0,417.0,390.0,705.7,0.0,58.0,5.3,2.775557561562891e-17,22.49,5.6,351.0
2022-01-01 06:00:00,3.75,36.4,28.2,64.6,4.0,177.0,138.0,704.9,0.0,55.0,8.3,2.775557561562891e-17,21.28,2.500000000000001,112.0
2022-01-01 12:00:00,1.32,4.1,3.799999999999999,7.800000000000001,25.0,49.0,10.8,707.0,0.0,13.0,6.0,0.574,32.4,21.2,320.0
2022-01-01 18:00:00,1.28,3.5,9.2,12.7,31.0,18.0,9.000000000000002,705.7,0.0,5.0,5.1,0.04800000000000001,32.74,16.9,315.0
2022-01-02 00:00:00,2.96,105.4,34.9,140.3,4.0,98.0,57.0,708.5,0.0,21.0,9.4,2.775557561562891e-17,24.2,5.9,350.0
2022-01-02 06:00:00,1.787986918604651,11.88981042654028,14.88862559241706,26.79185770750988,29.13485630066323,45.98237885462555,21.26702997275205,712.5973818181818,0.01138790035587189,53.87847730600293,5.158339859044636,0.1852617543859649,23.12359884141926,8.898760932944606,148.44
2022-01-02 12:00:00,1.787986918604651,11.88981042654028,14.88862559241706,26.79185770750988,29.13485630066323,45.98237885462555,21.26702997275205,712.5973818181818,0.01138790035587189,53.87847730600293,5.158339859044636,0.1852617543859649,23.12359884141926,8.898760932944606,148.44
2022-01-02 18:00:00,1.787986918604651,11.88981042654028,14.88862559241706,26.79185770750988,29.13485630066323,45.98237885462555,21.26702997275205,712.5973818181818,0.01138790035587189,53.87847730600293,5.158339859044636,0.1852617543859649,23.12359884141926,8.898760932944606,148.44
2022-01-03 00:00:00,0.7,4.74,7.8,12.54,29.0,20.0,5.0,723.9,0.0,29.0,5.2,2.775557561562891e-17,8.76,6.0,31.0
2022-01-03 06:00:00,0.71,19.48,7.98,27.46,8.0,29.0,13.0,722.9,0.0,44.0,6.8,2.775557561562891e-17,5.199999999999999,6.5,324.0
2022-01-03 12:00:00,0.96,29.88,9.86,39.74,33.0,28.0,11.0,723.3,0.0,29.0,9.7,0.554,11.16,7.6,159.0
2022-01-03 18:00:00,0.77,5.1,10.04,15.12,30.0,21.0,8.0,719.3,0.0,27.0,6.6,0.04900000000000002,13.96,12.5,105.0
2022-01-04 00:00:00,0.98,6.220000000000001,15.94,22.14,26.0,24.0,12.0,718.8,0.0,32.0,7.0,2.775557561562891e-17,10.3,5.9,136.0
2022-01-04 06:00:00,0.81,515.8,58.7,574.5,6.999999999999996,30.0,20.0,717.5,0.0,56.0,11.2,2.775557561562891e-17,6.18,6.3,324.0
