Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2022-01-01 00:00:00,2.6,3.5,44.9,48.5,15.0,134.0,91.0,705.5,0,46.0,5.3,2.775557561562891e-17,21.37,3.4,267.0
2022-01-01 06:00:00,1.55,2.8,16.4,19.4,22.0,71.0,39.01,704.9,0,37.0,4.9,2.775557561562891e-17,20.05,4.299999999999999,235.0
2022-01-01 12:00:00,1.29,5.5,10.8,16.5,30.0,62.0,9.119999999999997,706.8,0,17.0,5.1,0.605,30.99,10.7,104.0
2022-01-01 18:00:00,1.29,2.8,9.5,12.5,41.0,42.0,9.759999999999998,705.7,0,14.0,3.3,0.01899999999999999,30.95,4.5,103.0
2022-01-02 00:00:00,1.44,2.899999999999999,26.6,29.7,12.0,40.0,11.04,708.0,0,18.0,5.5,2.775557561562891e-17,23.42,4.299999999999999,220.0
2022-01-02 06:00:00,1.16,2.5,4.0,6.699999999999999,37.0,186.0,12.07,713.3,0,20.0,4.3,2.775557561562891e-17,18.5,12.7,18.0
2022-01-02 12:00:00,1.18,6.5,8.8,15.6,27.0,114.0,13.03,719.7,0,30.0,5.4,0.5989999999999999,11.0,9.9,30.0
2022-01-02 18:00:00,1.15,3.0,8.7,12.0,32.0,66.0,9.060000000000002,719.6,0,24.0,4.4,0.01999999999999999,11.7,11.0,36.0
2022-01-03 00:00:00,1.2,2.5,12.7,15.4,29.0,40.0,7.719999999999999,722.0,0,25.0,4.8,2.775557561562891e-17,8.6,8.6,45.0
2022-01-03 06:00:00,1.07,2.3,5.0,7.599999999999998,35.0,28.0,4.219999999999999,720.9,0,28.0,3.5,0.001000000000000001,6.210000000000001,8.6,97.0
2022-01-03 12:00:00,1.24,9.0,14.9,24.2,33.0,47.0,11.31,721.5,0,23.0,4.5,0.609,10.31,9.1,45.0
2022-01-03 18:00:00,1.25,3.700000000000001,14.9,18.8,33.0,52.0,6.949999999999999,717.8,0,22.0,3.0,0.01899999999999999,13.33,11.1,62.0
2022-01-04 00:00:00,1.13,2.5,10.2,12.8,32.0,28.0,11.1,717.2,0,25.0,3.0,2.775557561562891e-17,10.07,8.4,82.0
2022-01-04 06:00:00,1.51,10.8,31.0,42.0,8.0,70.0,25.44,716.2,0,40.0,6.9,0.001000000000000001,6.300000000000001,3.7,306.0
2022-01-04 12:00:00,1.66,21.9,35.3,57.3,25.0,93.0,32.85,715.1,0,21.0,6.3,0.577,15.23,5.4,78.0
2022-01-04 18:00:00,1.76,4.7,40.2,45.1,31.0,92.0,23.75,711.9,0,25.0,5.0,0.02099999999999999,19.68,5.7,68.0
2022-01-05 00:00:00,2.55,72.5,63.1,135.9,5.0,152.0,71.33,712.4,0,41.0,8.0,2.775557561562891e-17,12.83,2.9,204.0
2022-01-05 06:00:00,1.45,12.5,37.8,50.6,8.0,93.0,32.07,710.7,0,32.0,7.5,2.775557561562891e-17,12.92,6.4,243.0
2022-01-05 12:00:00,1.41,12.2,24.9,37.3,32.0,75.0,12.83,710.7,0,9.0,4.7,0.626,25.41,4.5,25.0
2022-01-05 18:00:00,1.56,2.8,29.1,32.0,62.0,63.0,23.24,708.4,0,17.0,7.8,0.02099999999999999,24.57,9.6,80.0
2022-01-06 00:00:00,1.63,3.1,41.1,44.4,21.0,67.0,27.23,709.7,0,31.0,5.3,0.001000000000000001,17.4,6.8,220.0
2022-01-06 06:00:00,1.33,2.399999999999999,34.3,36.9,18.0,98.0,25.53,709.6,0,29.0,7.4,2.775557561562891e-17,15.06,5.0,225.0
2022-01-06 12:00:00,1.53,10.8,32.2,43.2,42.0,93.0,21.05,711.1,0,14.0,7.3,0.619,25.53,4.5,8.0
2022-01-06 18:00:00,1.83,5.8,50.7,56.59999999999999,45.0,84.0,25.43,710.1,0,13.0,6.1,0.02300000000000002,25.31,3.6,162.0
2022-01-07 00:00:00,2.34,30.1,62.8,93.0,2.0,118.0,43.41,712.7,0,41.0,6.0,2.775557561562891e-17,18.3,3.1,270.0
2022-01-07 06:00:00,1.47,2.5,17.1,19.8,23.0,115.0,20.48,713.3,0,60.0,4.6,2.775557561562891e-17,13.25,9.0,50.0
2022-01-07 12:00:00,1.86,26.7,28.7,55.6,10.0,74.0,39.07,714.7,0,73.0,10.2,0.247,12.16,4.0,92.8
2022-01-07 18:00:00,1.97,26.7,38.5,65.4,4.0,117.0,47.98,711.8,0,72.0,10.4,0.029,12.63,7.6,72.0
2022-01-08 00:00:00,1.65,2.8,24.2,27.2,6.0,77.0,36.43,712.0,0,72.0,4.0,2.775557561562891e-17,11.68,3.8,80.0
2022-01-08 06:00:00,1.79,21.2,25.1,46.5,3.199999999999999,80.0,35.92,710.8,0,75.0,3.8,2.775557561562891e-17,10.94,2.9,173.0
