Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2023-01-01 00:00:00,3.67,53.1,40.6,93.6,8.0,221.0,89.632,701.2,0.0,55.0,4.4,0.0,15.66,2.9,307.0
2023-01-01 06:00:00,1.77,19.5,27.1,46.6,6.0,76.0,42.0,700.3,0.0,52.0,4.5,0.0,14.13,2.9,269.0
2023-01-01 12:00:00,0.96,7.1,9.0,16.1,30.0,34.0,8.0,700.6,0.0,17.0,4.9,0.487,29.05,3.2,139.0
2023-01-01 18:00:00,1.09,4.1,13.9,18.0,35.0,24.0,11.0,697.9,0.0,23.0,4.1,0.01300000000000001,26.99,6.9,127.0
2023-01-02 00:00:00,1.91,27.2,53.10000000000001,80.3,5.0,106.0,50.0,698.2,0.0,49.0,6.6,0.0,18.52,1.3,282.0
2023-01-02 06:00:00,1.1,6.699999999999999,24.1,30.8,10.0,60.0,19.0,697.0,0.0,39.0,7.4,0.0,19.69,3.1,287.0
2023-01-02 12:00:00,1.58,36.7,42.3,79.0,15.0,99.0,21.0,698.0,0.0,26.0,19.9,0.362,26.3,5.800000000000001,97.0
2023-01-02 18:00:00,1.5,12.7,35.9,48.5,21.0,43.0,16.0,695.5,0.0,26.0,8.6,0.028,26.55,3.5,146.0
2023-01-03 00:00:00,1.98,97.10000000000001,37.7,134.9,5.0,142.0,29.0,697.7,0.0,34.0,6.2,0.0,19.05,2.7,301.0
2023-01-03 06:00:00,1.05,13.2,25.2,38.4,7.0,48.0,9.0,699.1,0.0,26.0,4.3,0.0,19.31,5.7,287.0
2023-01-03 12:00:00,1.41,31.4,33.5,64.9,16.0,84.0,18.0,699.9,0.0,23.0,16.9,0.479,23.76,9.6,99.0
2023-01-03 18:00:00,1.16,5.4,21.8,27.2,42.0,45.0,11.0,698.1,0.0,22.0,7.8,0.01699999999999999,25.1,2.400000000000001,166.0
2023-01-04 00:00:00,1.96,88.3,41.3,129.6,5.0,112.0,33.0,702.5,0.0,37.0,7.1,0.0,16.87,1.8,338.0
2023-01-04 06:00:00,1.3,68.0,36.2,104.2,7.0,97.0,28.0,702.9,0.0,44.0,4.9,0.0,13.51,2.400000000000001,319.0
2023-01-04 12:00:00,1.2,10.7,18.7,29.4,32.0,60.0,14.0,705.4,0.0,24.0,13.2,0.473,22.66,4.0,131.0
2023-01-04 18:00:00,1.13,5.2,19.5,24.7,42.0,53.0,12.0,703.4,0.0,29.0,9.9,0.01300000000000001,22.3,9.1,121.0
2023-01-05 00:00:00,1.75,91.7,54.3,146.0,5.0,157.0,42.0,706.3,0.0,44.0,5.1,0.0,16.03,1.6,286.0
2023-01-05 06:00:00,1.32,33.6,39.6,73.2,8.400000000000002,95.0,30.0,706.4,0.0,52.0,4.8,0.0,12.91,3.4,273.0
2023-01-05 12:00:00,1.13,11.6,19.1,30.6,35.0,91.0,13.0,707.8,0.0,21.0,8.2,0.483,23.51,5.9,121.0
2023-01-05 18:00:00,1.2,5.1,20.8,26.0,50.0,79.0,18.0,705.3,0.0,31.0,5.9,0.01100000000000001,23.1,8.6,120.0
2023-01-06 00:00:00,1.34,31.0,29.4,60.39999999999999,14.0,38.0,19.0,706.1,0.0,56.0,4.3,0.0,18.3,0.7999999999999998,147.0
2023-01-06 06:00:00,1.26,46.6,31.2,77.8,4.0,86.0,32.0,705.3,0.0,80.0,4.2,0.0,12.89,2.0,312.0
2023-01-06 12:00:00,1.35,12.7,28.2,41.0,33.0,152.0,60.0,706.0,0.0,51.0,9.5,0.445,20.94,1.2,109.0
2023-01-06 18:00:00,1.4,6.5,26.6,33.1,36.0,76.0,27.0,703.1,0.0,47.0,5.8,0.01200000000000001,22.64,5.800000000000001,188.0
2023-01-07 00:00:00,2.31,105.5,39.2,144.8,5.0,178.0,43.0,704.1,0.0,69.0,4.5,0.0,16.58,1.4,307.0
2023-01-07 06:00:00,1.54,84.5,35.1,119.6,9.0,115.0,41.0,702.3,0.0,67.0,4.1,0.0,13.54,2.400000000000001,313.0
2023-01-07 12:00:00,1.78,29.1,49.3,78.4,22.0,108.0,56.0,704.0,0.0,40.0,7.6,0.4620000000000001,23.13,6.9,102.0
2023-01-07 18:00:00,1.27,4.8,20.1,24.9,39.0,66.0,27.0,703.2,0.0,47.0,5.6,0.01599999999999999,24.32,11.3,122.0
2023-01-08 00:00:00,1.43,6.9,24.6,31.5,8.0,47.0,29.0,706.1,0.0,75.0,4.2,0.0,18.05,0.5,260.0
2023-01-08 06:00:00,1.18,3.200000000000001,15.0,18.2,14.0,44.0,27.0,706.2,0.0,74.0,3.8,0.0,17.18,3.6,112.0
2023-01-08 12:00:00,1.32,13.9,23.5,37.4,16.0,54.0,26.0,707.9,0.0,60.0,4.9,0.214,19.0,6.8,105.0
2023-01-08 18:00:00,1.2,4.3,16.2,20.5,30.0,45.0,24.0,705.4,0.0,53.0,4.2,0.02099999999999999,20.02,10.1,115.0
2023-01-09 00:00:00,1.08,2.5,8.7,11.2,24.0,29.0,15.0,706.6,0.0,72.0,3.6,0.0,16.95,7.7,151.0
2023-01-09 06:00:00,1.07,2.200000000000001,16.8,19.0,14.0,34.0,20.0,705.7,0.0,80.0,7.9,0.0,15.12,6.0,114.0
2023-01-09 12:00:00,1.27,9.5,21.5,31.0,29.0,70.0,34.0,706.6,0.0,58.0,9.0,0.43,20.48,3.2,113.0
2023-01-09 18:00:00,1.27,5.0,21.7,26.8,25.0,52.0,18.0,704.3,0.0,59.0,4.2,0.01499999999999999,20.38,9.9,110.0
2023-01-10 00:00:00,1.98,60.3,38.5,98.7,4.0,132.0,32.0,705.7,0.0,73.0,4.0,0.0,16.19,2.5,296.0
2023-01-10 06:00:00,1.56,84.9,38.5,123.4,9.0,104.0,47.0,705.0,0.0,72.0,4.2,0.0,13.43,3.0,296.0
2023-01-10 12:00:00,1.46,22.3,41.0,63.3,27.0,136.0,30.0,705.1,0.0,28.0,5.1,0.472,25.71,2.0,138.0
