Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2024-01-01 00:00:00,3.76,28.1,44.4,72.5,7.0,415.0,512.0,714.6,0.0,54.0,19.9,0.0,16.06,5.6,297.0
2024-01-01 06:00:00,1.78,4.0,25.7,29.7,8.0,78.0,77.0,714.9,0.0,41.0,6.4,0.0,16.17,10.0,310.0
2024-01-01 12:00:00,2.75,8.4,25.1,33.4,34.0,61.0,,717.8,0.0,31.0,8.2,0.331,21.85,5.8,68.0
2024-01-01 18:00:00,1.24,3.2,8.8,12.1,34.0,21.0,,716.2,0.0,59.0,4.7,0.02199999999999999,19.49,17.2,173.6
2024-01-02 00:00:00,1.74,2.4,8.5,10.9,32.0,26.0,5.0,716.3,0.0,77.0,7.7,0.0,16.09,12.2,50.0
2024-01-02 06:00:00,1.52,2.6,7.6,10.2,19.0,14.0,,715.0,0.0,96.0,3.4,0.0,14.68,6.8,105.0
2024-01-02 12:00:00,2.22,13.6,16.8,30.4,10.0,32.0,28.0,714.7,0.0,87.0,4.6,0.045,15.86,4.1,157.0
2024-01-02 18:00:00,1.68,4.7,26.1,30.8,17.0,56.0,42.0,712.1,0.0,78.0,4.0,0.008000000000000007,16.98,7.6,255.0
2024-01-03 00:00:00,,8.803801945181256,14.23274179236912,22.72604895104895,31.25736434108527,50.06994047619047,,712.040572267058,0.03228173147468819,,4.555164670658683,0.1508945848375451,,7.829567131327953,161.2533039647577
2024-01-03 06:00:00,,8.803801945181256,14.23274179236912,22.72604895104895,31.25736434108527,50.06994047619047,,712.040572267058,0.03228173147468819,,4.555164670658683,0.1508945848375451,,7.829567131327953,161.2533039647577
2024-01-03 12:00:00,1.43,11.0,14.9,26.0,24.0,45.0,35.0,716.5,0.0,65.0,3.2,0.393,17.37,7.3,278.0
2024-01-03 18:00:00,1.32,3.3,14.2,17.5,39.0,28.0,,714.4,0.0,50.0,5.4,0.02899999999999998,18.62,10.4,39.0
2024-01-04 00:00:00,1.28,2.3,6.8,9.1,38.0,15.0,,715.4,0.0,63.0,3.5,0.0,14.06,12.6,61.0
2024-01-04 06:00:00,1.7,3.8,10.4,14.2,20.0,23.0,23.0,713.9,0.0,98.0,3.2,0.0,9.23,7.1,121.0
