Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2023-01-01 00:00:00,2.07,31.6,40.6,72.0,7.0,398.0,221.6,700.3,0,53.0,2.1,,15.93,4.6,306.0
2023-01-01 06:00:00,2.17,5.2,15.8,21.1,11.0,51.0,25.18,699.2,0,49.0,2.1,,14.07,9.7,298.0
2023-01-01 12:00:00,2.05,7.5,10.2,17.6,29.0,39.0,11.14,699.7,0,21.0,2.8,,27.41,13.4,296.0
2023-01-01 18:00:00,2.17,3.5,18.4,21.9,49.0,49.0,20.93,697.0,0,20.0,4.2,,28.06,12.4,105.0
2023-01-02 00:00:00,2.16,10.3,26.5,36.7,12.0,65.0,26.67,697.2,0,55.0,3.1,,19.94,3.5,41.0
2023-01-02 06:00:00,2.17,5.5,8.1,13.6,21.0,52.0,9.12,696.3,0,29.0,3.8,,21.99,15.7,284.0
2023-01-02 12:00:00,2.03,7.6,7.0,14.5,24.0,66.0,8.5,696.8,0,16.0,2.3,,28.22,16.9,303.0
2023-01-02 18:00:00,2.03,10.3,10.6,20.9,21.0,21.0,4.459999999999999,694.6,0,13.0,2.0,,29.07,13.7,298.0
2023-01-03 00:00:00,2.08,38.2,29.1,67.2,5.0,173.0,28.42,696.8,0,33.0,2.9,,19.12,7.6,293.0
2023-01-03 06:00:00,2.11,6.2,5.7,11.9,23.0,34.0,4.65,698.1,0,22.0,2.2,,22.82,17.1,306.0
2023-01-03 12:00:00,1.99,7.3,6.7,14.0,27.0,21.0,3.959999999999999,698.7,0,13.0,2.1,,26.59,13.7,322.0
2023-01-03 18:00:00,1.97,3.9,24.8,28.7,41.0,75.0,12.77,697.3,0,19.0,3.7,,25.77,11.6,115.0
2023-01-04 00:00:00,2.02,98.5,40.3,138.6,3.999999999999996,87.0,21.4,701.6,0,33.0,4.3,,16.55,2.7,51.0
2023-01-04 06:00:00,2.07,47.9,35.7,83.5,3.0,61.0,17.99,701.9,0,38.0,3.5,,13.46,5.7,306.0
2023-01-04 12:00:00,2.0,6.7,12.1,18.7,34.0,71.0,11.82,704.4,0,23.0,4.3,,23.29,9.8,108.0
2023-01-04 18:00:00,2.04,3.8,25.1,28.8,61.0,83.0,17.16,702.6,0,26.0,13.4,,23.18,12.8,111.0
2023-01-05 00:00:00,2.06,8.0,28.1,36.1,18.0,125.0,21.89,705.4,0,42.0,3.4,,17.01,9.2,143.0
2023-01-05 06:00:00,2.07,54.2,37.6,91.6,3.999999999999996,60.0,23.63,705.3,0,53.0,2.9,,11.6,3.9,293.0
2023-01-05 12:00:00,1.98,7.3,18.0,25.3,40.0,84.0,17.98,706.9,0,25.0,8.399999999999999,,25.2,6.4,117.0
2023-01-05 18:00:00,2.04,3.8,23.6,27.3,79.0,91.0,22.09,704.5,0,28.0,16.7,,23.68,15.5,95.0
2023-01-06 00:00:00,2.02,7.9,24.0,31.8,14.0,50.0,14.33,705.3,0,59.0,2.9,,18.36,8.7,156.0
2023-01-06 06:00:00,2.03,31.2,25.6,56.59999999999999,3.0,82.0,47.8,704.5,0,85.0,2.8,,13.82,3.300000000000001,162.0
2023-01-06 12:00:00,1.99,12.9,19.9,32.8,23.0,124.0,56.67,705.0,0,55.0,3.4,,21.35,4.2,125.0
2023-01-06 18:00:00,2.0,4.4,21.6,26.0,42.0,100.0,26.97,702.3,0,46.0,3.1,,22.96,12.3,100.0
2023-01-07 00:00:00,2.03,33.5,34.9,68.3,7.0,128.0,29.84,703.0,0,63.0,2.6,,17.41,3.9,25.0
2023-01-07 06:00:00,2.12,10.8,27.5,38.2,7.0,58.0,24.61,701.2,0,66.0,2.4,,14.74,11.8,300.0
2023-01-07 12:00:00,2.1,15.3,28.2,43.4,26.0,91.0,38.85,703.0,0,39.0,3.5,,24.22,10.8,114.0
2023-01-07 18:00:00,2.02,3.8,10.0,13.7,32.0,69.0,18.42,702.4,0,45.0,2.4,,24.55,17.3,100.0
2023-01-08 00:00:00,2.06,19.0,24.6,43.5,5.0,62.0,33.34,705.3,0,75.0,2.5,,17.37,4.6,298.0
2023-01-08 06:00:00,2.09,21.0,20.3,41.2,3.999999999999996,62.0,29.57,705.2,0,75.0,2.3,,16.63,1.800000000000001,339.0
2023-01-08 12:00:00,2.04,6.9,10.0,16.8,27.0,32.0,15.33,707.0,0,49.0,2.2,,20.78,4.6,313.0
2023-01-08 18:00:00,2.02,3.4,12.0,15.3,33.0,49.0,19.84,704.5,0,50.0,2.5,,20.7,14.1,125.0
2023-01-09 00:00:00,2.03,3.3,12.2,15.3,21.0,36.0,13.24,705.7,0,64.0,2.12,,17.28,12.9,94.0
2023-01-09 06:00:00,1.91,5.6,14.2,19.7,18.0,31.0,12.21,704.8,0,71.0,1.94,,15.29,7.6,94.0
2023-01-09 12:00:00,1.85,8.9,15.1,23.9,25.0,68.0,26.09,705.7,0,52.0,8.1,,21.46,5.8,128.0
2023-01-09 18:00:00,1.85,4.1,20.9,25.0,38.0,82.0,21.94,703.5,0,54.0,3.2,,20.91,13.4,115.0
2023-01-10 00:00:00,1.92,37.1,33.9,70.7,5.0,81.0,30.05,704.6,0,54.0,3.84,,13.66,4.66,164.8
2023-01-10 06:00:00,1.9,24.6,31.3,55.7,3.999999999999996,73.0,37.09,703.9,0,75.0,2.5,,13.15,7.7,300.0
2023-01-10 12:00:00,1.93,9.8,17.8,27.6,35.0,86.0,26.78,704.2,0,36.0,3.6,,23.96,12.6,296.0
2023-01-10 18:00:00,1.94,3.9,29.3,33.1,56.0,69.0,27.82,701.2,0,26.0,3.5,,26.31,11.8,116.0
2023-01-11 00:00:00,2.08,33.9,46.3,80.1,7.0,208.0,43.49,701.9,0,47.0,2.7,,18.12,5.3,298.0
2023-01-11 06:00:00,2.16,48.7,36.9,85.40000000000002,6.0,48.0,23.46,700.4,0,46.0,2.6,,14.38,5.4,293.0
2023-01-11 12:00:00,2.14,9.1,14.0,23.0,31.0,84.0,12.25,701.1,0,17.0,2.7,,26.95,12.1,269.0
2023-01-11 18:00:00,2.2,4.1,33.5,37.5,47.0,86.0,19.37,698.6,0,17.0,5.5,,29.03,9.7,113.0
2023-01-12 00:00:00,2.44,105.1,48.0,153.0,3.999999999999996,275.0,68.56999999999998,700.4,0,36.0,3.6,,18.15,5.3,299.0
2023-01-12 06:00:00,2.52,7.4,22.8,30.2,16.0,92.0,20.55,701.8,0,21.0,3.1,,18.79,16.3,286.0
2023-01-12 12:00:00,2.45,7.4,11.9,19.2,33.0,206.0,12.29,708.0,0,11.0,3.7,,22.15,16.2,134.0
2023-01-12 18:00:00,2.41,4.1,12.4,16.5,32.0,54.0,12.28,706.9,0,15.0,3.1,,20.61,18.1,110.0
2023-01-13 00:00:00,2.35,14.4,27.8,42.2,12.0,45.0,9.72,710.2,0,29.0,3.0,,12.25,6.7,65.0
2023-01-13 06:00:00,2.3,37.1,30.2,67.1,3.999999999999996,60.0,36.12,710.2,0,40.0,2.7,,7.699999999999999,5.5,310.0
2023-01-13 12:00:00,2.29,7.7,12.3,20.0,31.0,39.0,9.85,711.0,0,27.0,3.5,,16.91,4.6,78.0
2023-01-13 18:00:00,2.28,4.0,24.7,28.7,51.0,64.0,16.71,707.3,0,25.0,5.4,,17.12,15.5,117.0
2023-01-14 00:00:00,2.28,26.8,41.3,67.9,5.0,59.0,20.24,707.6,0,33.0,4.2,,11.68,3.5,128.0
2023-01-14 06:00:00,2.23,81.0,33.0,113.7,3.999999999999996,95.0,35.95,706.0,0,47.0,3.0,,6.48,3.200000000000001,322.0
2023-01-14 12:00:00,2.29,8.1,14.4,22.5,32.0,41.0,13.9,706.2,0,26.0,4.7,,16.19,9.6,106.0
2023-01-14 18:00:00,2.26,4.9,19.3,24.2,34.0,67.0,15.12,702.7,0,32.0,4.3,,18.39,15.8,96.0
2023-01-15 00:00:00,2.29,36.8,36.9,73.50000000000001,7.0,97.0,35.4,702.3,0,44.0,3.3,,12.7,4.6,40.0
2023-01-15 06:00:00,2.42,7.2,26.2,33.3,10.0,58.0,20.64,699.3,0,51.0,2.6,,10.23,10.1,292.0
2023-01-15 12:00:00,2.26,9.0,16.0,24.9,33.0,99.0,16.69,698.3,0,15.0,4.3,,27.36,10.7,294.0
2023-01-15 18:00:00,2.33,4.0,28.1,31.9,55.0,91.0,33.57,695.3,0,26.0,5.3,,24.2,11.0,101.0
2023-01-16 00:00:00,2.43,111.9,44.8,156.6,5.0,216.88,83.61,695.4,0,48.0,3.7,,16.11,2.7,287.0
2023-01-16 06:00:00,2.5,5.700000000000001,6.0,11.7,27.0,107.2,9.94,695.3,0,11.0,2.5,,24.01,17.9,282.0
2023-01-16 12:00:00,2.35,7.2,6.9,14.0,32.0,40.91,7.360000000000001,697.7,0,7.0,2.6,,28.55,16.3,300.0
2023-01-16 18:00:00,1.19,15.0,19.7,34.7,21.0,92.0,47.39,694.7,0,8.0,4.3,,30.53,10.6,335.0
2023-01-17 00:00:00,1.54,39.79999999999999,40.7,80.3,5.0,103.0,24.52,696.7,0,40.0,4.5,,19.56,4.0,15.0
2023-01-17 06:00:00,1.38,69.7,37.7,107.2,3.999999999999996,96.0,25.5,695.9,0,45.0,3.8,,14.98,4.8,318.0
2023-01-17 12:00:00,1.5,8.6,21.4,30.0,33.0,142.0,23.5,696.1,0,26.0,8.3,,26.33,4.0,117.0
2023-01-17 18:00:00,1.41,4.1,36.1,40.1,57.0,122.0,31.88,693.3,0,30.0,10.9,,25.69,11.7,112.0
2023-01-18 00:00:00,1.92,53.2,40.0,93.1,3.999999999999996,112.0,34.32,693.9,0,54.0,3.7,,18.67,2.7,355.0
2023-01-18 06:00:00,1.2,9.0,13.7,22.6,18.0,54.0,10.6,693.0,0,22.0,3.8,,22.69,18.2,299.0
2023-01-18 12:00:00,1.13,6.5,5.5,11.9,29.0,44.0,4.31,696.4,0,6.0,2.2,,29.25,15.5,307.0
2023-01-18 18:00:00,1.18,4.4,14.7,19.0,31.0,70.0,12.91,696.3,0,28.0,3.5,,24.67,13.4,107.0
2023-01-19 00:00:00,1.77,45.7,34.3,79.9,6.0,69.0,26.12,699.7,0,43.0,3.7,,17.78,3.6,6.0
2023-01-19 06:00:00,1.33,13.8,20.6,34.4,15.0,61.0,10.34,701.4,0,41.0,3.1,,14.58,5.7,21.0
2023-01-19 12:00:00,1.21,4.4,5.5,9.8,35.0,108.0,10.0,703.6,0,20.0,2.7,,18.24,20.8,114.0
2023-01-19 18:00:00,1.29,5.2,16.4,21.6,28.0,57.0,10.92,702.0,0,30.0,3.6,,16.99,17.0,103.0
2023-01-20 00:00:00,1.47,4.0,18.2,22.1,24.0,52.0,10.14,702.6,0,36.0,3.9,,15.21,11.5,108.0
2023-01-20 06:00:00,1.44,46.3,34.1,80.2,6.0,72.0,15.45,701.9,0,34.0,6.3,,11.76,4.8,303.0
2023-01-20 12:00:00,1.71,10.5,17.4,27.9,27.0,93.0,19.8,703.2,0,36.0,8.0,,18.63,7.7,132.0
2023-01-20 18:00:00,1.57,6.0,29.8,35.7,26.0,88.0,23.14,700.5,0,49.0,4.4,,19.82,14.5,117.0
2023-01-21 00:00:00,1.71,6.2,28.4,34.5,8.0,70.0,18.77,701.1,0,78.0,3.0,,14.97,7.2,134.0
2023-01-21 06:00:00,1.56,25.8,25.7,51.4,3.999999999999996,67.0,33.4,699.7,0,81.0,2.6,,13.41,3.9,298.0
2023-01-21 12:00:00,1.52,6.0,10.8,16.7,37.0,68.0,30.47,700.0,0,48.0,4.5,,21.42,7.7,103.0
2023-01-21 18:00:00,1.59,4.0,21.1,25.0,56.0,102.0,31.13,697.2,0,46.0,3.4,,22.56,15.5,111.0
2023-01-22 00:00:00,1.46,3.8,15.2,18.9,21.0,40.0,18.52,699.5,0,67.0,2.6,,16.62,12.6,116.0
2023-01-22 06:00:00,1.31,4.0,8.3,12.1,34.0,35.0,7.92,700.8,0,41.0,3.0,,15.65,9.0,283.0
2023-01-22 12:00:00,1.35,4.2,7.6,11.7,40.0,34.0,8.35,701.9,0,26.0,3.8,,21.3,6.2,225.0
2023-01-22 18:00:00,1.51,3.3,15.8,19.0,55.0,66.0,18.31,698.9,0,27.0,4.5,,20.49,14.6,119.0
2023-01-23 00:00:00,1.48,3.0,7.6,10.5,40.0,56.0,11.28,700.5,0,32.0,4.2,,15.73,20.2,88.0
2023-01-23 06:00:00,1.35,3.7,10.3,13.9,30.0,29.0,10.25,701.2,0,63.0,2.5,,10.76,17.5,136.0
2023-01-23 12:00:00,1.45,4.9,17.6,22.5,20.0,22.0,12.96,703.0,0,86.0,2.4,,10.71,13.2,110.0
2023-01-23 18:00:00,1.44,4.7,15.7,20.4,19.0,11.0,6.68,699.3,0,87.0,2.1,,11.36,15.5,96.0
2023-01-24 00:00:00,1.41,3.5,12.3,15.7,18.0,31.0,23.27,698.4,0,86.0,2.4,,13.0,10.4,113.0
2023-01-24 06:00:00,1.49,28.9,24.0,52.7,3.999999999999996,55.0,29.84,695.0,0,85.0,2.6,,13.63,4.4,283.0
2023-01-24 12:00:00,1.5,8.9,6.8,15.7,25.0,89.0,14.9,695.3,0,30.0,2.6,,23.38,21.3,307.0
2023-01-24 18:00:00,1.44,4.6,11.4,16.0,26.0,66.0,10.93,696.9,0,40.0,2.8,,22.01,18.9,116.0
2023-01-25 00:00:00,1.52,13.3,22.7,35.9,12.0,32.0,8.03,701.7,0,61.0,2.4,,12.44,1.800000000000001,18.0
2023-01-25 06:00:00,1.64,55.8,30.1,85.7,3.999999999999996,59.0,20.88,702.7,0,49.0,2.7,,7.570000000000002,4.3,357.0
2023-01-25 12:00:00,1.91,16.0,20.6,36.5,23.0,104.0,16.4,704.7,0,25.0,5.7,,16.68,5.6,118.0
2023-01-25 18:00:00,1.73,4.3,21.4,25.7,38.0,102.0,18.08,702.6,0,25.0,3.5,,17.83,15.9,120.0
2023-01-26 00:00:00,1.51,3.2,16.2,19.4,26.0,31.0,8.599999999999998,706.0,0,35.0,2.6,,11.56,12.3,101.0
2023-01-26 06:00:00,1.5,5.6,22.5,28.1,19.0,22.0,10.48,706.5,0,52.0,2.6,,8.28,13.0,109.0
2023-01-26 12:00:00,1.49,5.3,13.1,18.3,29.0,45.0,12.26,708.9,0,54.0,2.6,,8.79,18.2,95.0
2023-01-26 18:00:00,1.59,4.3,17.3,21.5,27.0,42.0,12.04,706.8,0,51.0,2.7,,10.01,19.4,98.0
2023-01-27 00:00:00,1.48,3.1,10.2,13.1,29.2,26.0,6.85,707.2,0,49.0,2.5,,9.05,16.8,90.0
2023-01-27 06:00:00,1.46,4.1,15.0,19.0,19.0,39.0,23.21,706.5,0,73.0,2.4,,6.77,12.5,104.0
2023-01-27 12:00:00,1.65,24.6,24.4,48.9,12.0,53.0,22.204,707.5,0,69.0,2.8,,9.75,4.5,109.0
2023-01-27 18:00:00,1.8,7.8,36.0,43.8,19.0,86.0,45.95999999999999,703.8,0,56.0,2.8,,12.09,12.8,102.0
2023-01-28 00:00:00,2.19,35.4,40.9,76.1,3.0,95.0,44.78999999999999,703.6,0,76.0,2.8,,8.53,4.8,42.0
2023-01-28 06:00:00,2.12,48.3,38.5,86.6,3.0,90.0,51.46,700.8,0,74.0,2.8,,8.130000000000003,4.6,275.0
2023-01-28 12:00:00,2.65,35.3,44.6,79.7,15.0,266.0,78.19,701.2,0,40.0,7.9,,18.76,4.4,171.0
2023-01-28 18:00:00,2.31,5.700000000000001,63.7,69.2,34.0,156.0,86.49,699.3,0,36.0,5.0,,20.86,10.2,98.0
2023-01-29 00:00:00,3.49,49.2,64.7,113.7,3.999999999999996,235.0,103.19,700.4,0,52.0,3.2,,16.7,3.6,56.0
2023-01-29 06:00:00,2.63,11.5,34.8,46.2,6.0,119.0,57.46,699.3,0,58.0,2.3,,13.94,7.8,299.0
2023-01-29 12:00:00,2.01,8.2,25.7,33.9,43.0,96.0,46.11,700.3,0,32.0,5.7,,25.24,13.4,115.0
2023-01-29 18:00:00,1.94,3.9,23.5,27.4,70.0,79.0,28.48,698.4,0,32.0,5.8,,26.67,15.2,101.0
2023-01-30 00:00:00,1.7,7.0,25.2,32.2,12.0,29.0,13.93,700.2,0,58.0,2.7,,21.0,8.8,158.0
2023-01-30 06:00:00,1.85,41.7,28.4,69.9,3.999999999999996,55.0,19.86,700.2,0,70.0,2.3,,16.38,6.5,301.0
2023-01-30 12:00:00,2.05,8.6,16.0,24.7,30.0,68.0,17.74,701.7,0,48.0,3.1,,25.04,12.6,112.0
2023-01-30 18:00:00,1.62,5.3,13.5,18.7,23.0,102.0,21.87,700.2,0,62.0,2.2,,22.75,21.1,89.0
2023-01-31 00:00:00,1.62,5.1,13.1,18.1,5.0,32.0,10.25,702.0,0,78.0,1.8,,12.79,17.1,117.0
2023-01-31 06:00:00,1.5,12.4,10.3,22.7,3.0,5.0,8.886,701.6,0,88.0,1.7,,9.55,9.7,95.0
2023-01-31 12:00:00,1.71,18.5,7.8,26.2,5.0,14.0,7.52,704.3,0,89.0,1.7,,8.070000000000002,12.1,105.0
2023-01-31 18:00:00,1.7,11.4,10.1,21.5,5.0,14.0,8.13,703.1,0,86.0,1.6,,6.489999999999998,13.7,105.0
2023-02-01 00:00:00,1.276465638148668,8.78501400560224,12.91515994436718,21.56745479833102,27.60126582278481,60.42413286713287,15.98395110410095,700.528214037526,0,54.5286312849162,2.624341637010676,,23.18138888888889,10.46814712005552,136.9569444444444
