Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2025-01-01 00:00:00,2.03,2.4,10.7,13.1,47.8,48.8,,714.86,0.0,58.2,7.3,0.06280000000000001,20.7,9.2,86.6
2025-01-01 06:00:00,1.91,2.6,12.3,14.9,7.0,85.0,,715.4,0.0,64.0,3.1,0.0,19.628,3.4,271.0
2025-01-01 12:00:00,1.94,2.9,5.9,8.8,45.0,82.0,,717.9,0.0,35.2,5.3,0.305,22.684,7.6,183.0
2025-01-01 18:00:00,1.55,2.5,6.6,9.1,39.0,35.0,,716.6,0.0,36.0,4.1,0.026,23.196,10.1,123.0
2025-01-02 00:00:00,1.816578560939794,6.60928,8.067084639498432,14.37577160493827,32.54117647058823,48.07375886524822,,712.2547277936962,0.00114777618364419,49.10677966101695,4.989442815249267,0.1536283687943262,25.19174280879865,8.713142857142858,135.5150645624103
2025-01-02 06:00:00,1.76,2.2,6.4,8.6,17.0,34.0,,717.5,0.0,81.39999999999999,4.4,0.0,12.912,1.6,197.0
2025-01-02 12:00:00,1.91,14.5,13.8,28.3,16.0,94.0,,718.6,0.0,75.19999999999999,4.3,0.32,17.416,3.3,262.0
2025-01-02 18:00:00,1.66,2.9,13.0,15.9,43.0,66.0,,716.1,0.0,35.6,4.3,0.05499999999999999,21.648,5.9,104.0
2025-01-03 00:00:00,2.4,14.0,18.1,32.1,3.0,87.0,,718.7,0.0,51.8,4.5,0.0,18.198,3.8,285.0
2025-01-03 06:00:00,2.19,14.9,14.9,29.7,17.6,112.0,,718.2,0.0,54.8,3.9,0.0,15.024,4.2,313.0
2025-01-03 12:00:00,2.39,8.9,18.0,26.9,13.0,116.0,,720.5,0.0,53.4,5.4,0.111,15.538,2.5,232.0
2025-01-03 18:00:00,1.77,2.7,10.0,12.7,38.0,66.0,,717.9,0.0,35.2,5.2,0.02900000000000001,21.884,9.0,101.0
2025-01-04 00:00:00,1.69,2.2,5.6,7.8,19.0,20.0,,718.2,0.0,65.2,3.1,0.0,16.086,6.3,124.0
2025-01-04 06:00:00,1.57,3.2,8.5,11.6,7.0,28.0,,715.7,0.0,80.8,2.8,0.0,18.498,2.1,153.0
2025-01-04 12:00:00,1.61,4.6,7.6,12.2,18.0,57.0,,715.7,0.0,54.0,2.9,0.182,19.674,7.8,302.0
2025-01-04 18:00:00,1.84,3.1,13.8,16.9,48.0,67.0,,711.7,0.0,58.0,3.8,0.05,20.194,1.1,193.0
2025-01-05 00:00:00,4.81,47.3,20.5,67.8,3.0,195.0,,711.2,0.0,49.8,4.9,0.0,19.182,3.3,293.0
2025-01-05 06:00:00,2.16,11.0,11.7,22.7,4.0,88.0,,709.6,0.0,73.2,3.7,0.0,20.862,5.8,278.0
2025-01-05 12:00:00,1.33,2.6,4.2,6.800000000000001,47.0,87.0,,710.4,0.0,26.8,3.1,0.42,27.56,16.6,275.0
2025-01-05 18:00:00,0.88,7.3,5.2,12.6,41.0,54.0,,710.6,0.0,46.6,3.3,0.04100000000000001,24.784,18.2,349.0
2025-01-06 00:00:00,1.11,2.2,2.4,4.6,45.0,21.0,,715.3,0.0,48.6,2.8,0.0,17.13,12.5,349.0
2025-01-06 06:00:00,1.26,1.9,2.0,3.9,31.0,3.0,,718.5,0.0,63.4,2.1,0.0,13.084,8.5,2.0
2025-01-06 12:00:00,1.55,4.8,5.1,9.9,24.0,22.0,,720.9,0.0,50.0,2.4,0.417,20.274,5.8,204.0
2025-01-06 18:00:00,1.54,2.9,8.4,11.4,35.0,45.0,,717.6,0.0,37.8,6.2,0.063,22.286,11.3,49.0
2025-01-07 00:00:00,1.49,2.0,3.8,5.800000000000001,33.0,11.0,,720.0,0.0,61.0,2.3,0.0,16.236,13.5,52.0
2025-01-07 06:00:00,1.4,1.9,4.2,6.0,34.0,12.0,,719.3,0.0,71.6,6.3,0.0,12.304,11.6,28.0
2025-01-07 12:00:00,1.72,3.8,6.4,10.2,37.0,27.0,,721.0,0.0,44.6,3.5,0.319,18.914,6.2,78.0
2025-01-07 18:00:00,1.65,2.5,7.1,9.6,38.0,33.0,,718.5,0.0,29.6,6.6,0.03099999999999999,22.206,11.9,52.0
2025-01-08 00:00:00,1.49,1.8,5.6,7.4,33.0,10.0,,721.3,0.0,61.40000000000001,4.0,0.0,11.912,8.5,42.0
2025-01-08 06:00:00,1.45,1.8,4.0,5.800000000000001,32.0,9.0,,721.9,0.0,71.4,2.0,0.0,11.48,1.2,344.0
2025-01-08 12:00:00,1.76,3.7,9.3,13.0,18.0,5.0,,723.8,0.0,85.19999999999999,2.0,0.058,11.076,2.5,282.0
2025-01-08 18:00:00,1.71,2.9,8.8,11.6,20.0,6.0,,720.1,0.0,68.8,2.1,0.01000000000000001,13.19,4.3,336.0
2025-01-09 00:00:00,1.84,1.9,4.9,6.7,20.0,8.0,,719.0,0.0,78.6,2.1,0.0,18.446,7.2,62.0
2025-01-09 06:00:00,2.26,2.1,6.2,8.3,20.0,19.0,,714.6,0.0,70.39999999999999,3.7,0.0,24.068,3.6,87.0
2025-01-09 12:00:00,3.46,28.7,14.9,43.6,5.000000000000004,44.0,,712.5,0.0,56.8,3.1,0.05599999999999999,16.37,2.7,139.0
2025-01-09 18:00:00,2.39,15.8,11.0,26.8,3.0,31.0,,709.4,0.0,73.6,2.5,0.006000000000000005,19.582,2.5,201.0
2025-01-10 00:00:00,2.19,7.8,9.8,17.6,4.0,13.0,,712.7,0.0,83.2,2.4,0.0,14.732,3.4,137.0
2025-01-10 06:00:00,1.86,5.6,9.9,15.5,6.0,21.0,,714.3,0.0,80.4,2.4,0.0,18.732,1.6,60.0
2025-01-10 12:00:00,1.94,6.8,10.3,17.1,12.0,26.0,,717.8,0.0,59.4,2.4,0.03900000000000001,16.992,2.399999999999999,7.999999999999986
2025-01-10 18:00:00,1.85,4.1,9.9,14.0,16.0,23.0,,716.4,0.0,43.2,2.3,0.01499999999999999,17.166,11.1,242.0
2025-01-11 00:00:00,1.76,2.6,8.4,11.0,17.0,20.0,,719.0,0.0,81.39999999999999,2.2,0.0,13.794,1.0,208.0
2025-01-11 06:00:00,1.78,2.5,12.9,15.4,8.0,20.0,,716.7,0.0,74.2,3.8,0.0,14.602,3.8,86.0
2025-01-11 12:00:00,2.1,23.3,15.7,39.1,14.0,46.0,,714.8,0.0,62.0,7.5,0.38,18.508,6.7,103.0
2025-01-11 18:00:00,2.11,3.0,11.4,14.4,36.0,44.0,,709.9,0.0,43.2,3.6,0.071,28.368,9.8,93.0
2025-01-12 00:00:00,2.92,12.9,16.1,28.9,4.0,46.0,,709.7,0.0,63.2,2.8,0.0,25.492,2.200000000000001,157.0
2025-01-12 06:00:00,2.41,9.3,13.9,23.2,3.800000000000001,63.0,,707.5,0.0,66.0,3.2,0.0,24.432,6.4,300.0
2025-01-12 12:00:00,2.44,9.8,15.1,24.9,19.0,48.0,,711.5,0.0,63.0,4.6,0.295,22.892,3.2,105.0
2025-01-12 18:00:00,1.46,2.14,2.899999999999999,5.040000000000001,40.0,22.0,,711.5,0.0,65.6,2.7,0.071,19.178,11.2,345.0
2025-01-13 00:00:00,1.85,2.8,11.7,14.5,23.0,10.0,,715.6,0.0,69.2,2.9,0.0,22.236,2.0,161.0
2025-01-13 06:00:00,1.48,2.000000000000001,2.9,4.699999999999999,40.0,12.0,,717.3,0.0,48.6,3.6,0.0,17.13,13.5,332.0
2025-01-13 12:00:00,1.54,2.7,4.5,7.2,41.0,17.0,,720.3,0.0,35.0,2.6,0.324,21.788,5.7,321.0
2025-01-13 18:00:00,1.79,2.7,10.4,13.1,52.0,39.0,,717.6,0.0,22.2,9.1,0.07,23.914,9.1,56.0
2025-01-14 00:00:00,1.63,1.9,5.3,7.2,40.0,25.8,23.0,719.8,0.0,46.0,6.1,0.0,19.81,9.6,51.0
2025-01-14 06:00:00,1.88,14.8,19.8,34.5,3.0,40.0,,718.9,0.0,55.6,3.9,0.0,15.418,4.8,255.0
2025-01-14 12:00:00,2.48,5.5,14.8,20.3,29.0,58.0,44.0,720.6,0.0,52.8,11.7,0.206,18.506,1.0,279.0
2025-01-14 18:00:00,2.2,4.2,20.0,24.2,22.0,55.0,14.0,718.2,0.0,60.2,6.8,0.04400000000000001,13.176,6.0,72.0
2025-01-15 00:00:00,2.46,6.7,19.1,25.8,4.0,65.0,,719.9,0.0,51.2,11.2,0.0,16.08,5.5,234.0
2025-01-15 06:00:00,1.96,6.9,16.4,23.4,4.0,59.0,,719.3,0.0,45.4,6.6,0.0,15.542,3.4,301.0
2025-01-15 12:00:00,1.9,4.7,10.0,14.8,24.0,50.0,,721.7,0.0,85.2,5.8,0.143,12.354,3.6,268.0
2025-01-15 18:00:00,1.84,2.18,9.2,12.3,25.0,31.0,,720.4,0.0,68.4,2.9,0.026,12.25,7.2,338.0
2025-01-16 00:00:00,1.76,2.1,7.5,9.6,27.0,13.0,,723.2,0.0,77.0,2.5,0.0,11.456,3.8,156.0
2025-01-16 06:00:00,1.71,4.5,12.2,16.7,10.0,10.0,,721.9,0.0,78.8,2.3,0.0,11.244,3.3,265.0
2025-01-16 12:00:00,2.21,6.3,13.8,20.1,16.0,57.0,,722.2,0.0,59.2,2.8,0.098,14.686,5.6,81.0
2025-01-16 18:00:00,2.1,3.9,14.8,18.8,19.0,41.0,,718.6,0.0,53.4,9.7,0.04200000000000002,17.29,6.3,93.0
2025-01-17 00:00:00,4.04,50.9,15.1,65.9,4.0,49.0,,717.6,0.0,55.0,3.5,0.0,16.072,3.0,222.0
2025-01-17 06:00:00,2.3,20.8,12.6,33.4,3.800000000000001,71.0,,713.8,0.0,76.6,3.2,0.0,17.268,6.1,300.0
2025-01-17 12:00:00,2.77,19.2,16.7,36.0,11.0,57.0,,712.5,0.0,53.2,4.2,0.271,19.976,4.6,254.0
2025-01-17 18:00:00,2.84,6.1,29.8,35.9,25.0,115.0,,708.7,0.0,48.0,4.6,0.077,21.222,9.0,110.0
2025-01-18 00:00:00,4.47,60.3,28.4,88.70000000000002,3.0,219.0,,710.3,0.0,52.8,9.6,0.0,20.144,5.5,307.0
2025-01-18 06:00:00,4.88,62.1,18.9,81.0,18.2,105.0,,709.0,0.0,66.4,5.3,0.0,22.822,3.2,87.0
