Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2022-01-01 00:00:00,7.09,133.6,43.9,177.5,17.0,549.9999999999999,163.0,719.5,0,67.0,4.8,0.0,21.75,1.0,318.9999999999999
2022-01-01 06:00:00,2.99,40.2,28.8,69.0,8.0,255.0,81.6,719.1,0,77.0,3.9,0.0,18.59,1.1,255.0
2022-01-01 12:00:00,0.6500000000000001,3.4,3.299999999999999,6.699999999999999,27.0,138.0,13.0,720.0,0,18.0,3.2,0.344,33.3,1.2,342.0
2022-01-01 18:00:00,1.2,11.0,28.2,39.2,28.0,65.0,26.0,719.4,0,24.0,3.7,0.012,32.78,2.3,210.0
2022-01-02 00:00:00,3.89,144.4,30.5,174.9,10.0,204.0,162.0,720.5,0,44.0,5.0,0.0,22.13,1.3,270.0
2022-01-02 06:00:00,0.58,2.6,2.800000000000001,5.5,37.0,581.0,63.0,722.9,0,26.0,2.5,0.0,18.94,22.4,328.9999999999999
2022-01-02 12:00:00,0.64,4.000000000000001,4.6,8.6,35.0,84.0,15.0,726.3,0,30.0,4.4,0.359,12.37,16.2,331.0
2022-01-02 18:00:00,0.6900000000000001,3.3,7.7,11.0,38.0,50.0,18.0,726.2,0,24.0,3.5,0.012,14.49,7.8,330.0
2022-01-03 00:00:00,0.6679999999999999,2.140000000000001,5.499999999999999,8.419999999999996,27.2,48.4,14.0,722.76,0,34.4,3.18,0.2416,31.224,8.740000000000002,122.8
2022-01-03 06:00:00,0.6679999999999999,2.140000000000001,5.499999999999999,8.419999999999996,27.2,48.4,14.0,722.76,0,34.4,3.18,0.2416,31.224,8.740000000000002,122.8
2022-01-03 12:00:00,0.6679999999999999,2.140000000000001,5.499999999999999,8.419999999999996,27.2,48.4,14.0,722.76,0,34.4,3.18,0.2416,31.224,8.740000000000002,122.8
2022-01-03 18:00:00,0.6699999999999999,3.699999999999999,10.1,13.8,42.0,31.0,8.0,725.5,0,21.0,7.2,0.011,14.96,8.1,113.0
2022-01-04 00:00:00,1.07,13.6,27.9,41.4,15.0,57.0,35.0,725.4,0,37.0,2.9,0.0,8.259999999999998,1.1,166.0
2022-01-04 06:00:00,0.8,6.4,23.8,30.1,15.0,53.0,26.0,724.7,0,54.0,3.6,0.0,6.02,1.4,320.0
2022-01-04 12:00:00,0.95,13.2,23.8,37.1,37.0,50.0,25.0,724.3,0,31.0,6.8,0.332,15.9,0.2999999999999998,275.0
2022-01-04 18:00:00,1.04,3.699999999999999,24.9,28.6,53.0,63.0,27.0,722.7,0,25.0,5.3,0.012,21.07,3.4,120.0
2022-01-05 00:00:00,4.13,202.9,45.7,248.7,10.0,204.0,150.0,722.8,0,54.0,5.1,0.0,12.5,1.4,305.0
2022-01-05 06:00:00,1.75,108.6,41.2,149.8,8.0,116.0,71.0,721.9,0,52.0,6.5,0.0,10.93,1.1,299.0
2022-01-05 12:00:00,1.45,31.8,45.10000000000001,76.9,25.0,119.0,29.0,722.0,0,14.0,12.7,0.358,26.81,1.0,293.0
2022-01-05 18:00:00,0.9,3.8,19.5,23.3,47.0,51.0,11.0,721.0,0,18.0,5.6,0.012,26.48,6.5,117.0
2022-01-06 00:00:00,2.83,126.0,44.4,170.5,9.0,99.0,59.0,721.5,0,41.0,4.6,0.0,16.46,1.1,294.0
2022-01-06 06:00:00,1.68,79.1,52.60000000000001,131.7,6.0,136.0,58.0,721.5,0,38.0,9.4,0.0,15.77,2.0,290.0
2022-01-06 12:00:00,1.25,11.3,35.4,46.7,50.0,97.0,30.0,722.2,0,18.0,9.5,0.363,26.89,2.2,354.9999999999999
2022-01-06 18:00:00,1.04,3.8,24.8,28.6,50.0,72.0,19.0,721.8,0,21.0,4.4,0.013,27.7,6.1,116.0
2022-01-07 00:00:00,3.29,103.8,47.8,151.5,8.0,157.0,77.0,722.9,0,50.0,4.8,0.0,18.23,1.0,195.0
2022-01-07 06:00:00,0.97,11.3,19.4,30.7,16.0,31.0,18.0,723.4,0,85.0,3.4,0.000999999999999987,12.31,1.3,217.0
2022-01-07 12:00:00,0.98,7.2,11.3,18.5,26.0,57.0,16.0,724.1,0,71.0,3.0,0.095,11.51,4.0,122.0
2022-01-07 18:00:00,1.27,15.6,22.2,37.7,18.0,62.0,34.0,722.8,0,77.0,3.8,0.011,12.05,1.8,154.0
2022-01-08 00:00:00,0.92,4.9,11.4,16.4,21.0,51.0,27.0,722.8,0,76.0,2.9,0.000999999999999987,11.16,1.2,131.0
2022-01-08 06:00:00,1.0,10.5,15.2,25.8,12.0,57.0,51.0,722.3,0,79.0,3.4,0.000999999999999987,10.86,1.2,191.0
2022-01-08 12:00:00,1.35,13.9,25.5,39.4,31.0,101.0,78.0,722.7,0,60.0,3.8,0.3380000000000001,19.01,0.2999999999999998,40.0
2022-01-08 18:00:00,1.47,3.4,32.6,36.1,57.0,86.0,50.0,721.9,0,52.0,5.0,0.03,22.97,1.9,109.0
2022-01-09 00:00:00,3.86,103.2,25.1,128.3,8.0,162.0,161.0,722.9,0,81.0,3.7,0.000999999999999987,16.68,1.3,216.0
2022-01-09 06:00:00,3.44,130.2,22.4,152.6,6.0,113.0,92.0,723.0,0,84.0,3.8,0.0,14.09,1.3,264.0
2022-01-09 12:00:00,1.57,6.5,23.0,29.5,52.0,145.0,99.0,724.0,0,52.0,9.7,0.348,24.4,3.3,345.0
2022-01-09 18:00:00,1.25,9.4,17.5,26.9,26.0,39.0,35.0,724.5,0,62.0,4.1,0.02299999999999999,22.75,5.7,163.0
2022-01-10 00:00:00,0.85,2.9,6.9,9.8,37.0,48.0,22.0,726.3,0,36.0,4.2,0.000999999999999987,19.15,13.3,328.0
2022-01-10 06:00:00,0.79,2.5,5.5,8.0,30.0,47.0,10.0,727.2,0,43.0,3.0,0.000999999999999987,12.91,12.7,325.0
2022-01-10 12:00:00,0.87,4.6,9.7,14.3,28.0,51.0,27.0,728.3,0,40.0,4.4,0.068,11.61,9.4,346.0
2022-01-10 18:00:00,0.89,3.8,13.7,17.5,27.0,42.0,23.0,727.4,0,35.0,4.2,0.008000000000000021,13.41,2.0,356.0
2022-01-11 00:00:00,0.92,4.800000000000001,17.7,22.5,21.0,36.0,14.0,728.0,0,42.0,3.7,0.0,12.39,1.4,310.0
2022-01-11 06:00:00,0.95,3.9,19.3,23.2,15.0,47.0,28.0,727.2,0,50.0,4.6,0.0,11.73,0.8999999999999999,61.0
2022-01-11 12:00:00,1.02,8.8,13.1,21.8,31.0,38.0,13.0,727.5,0,38.0,6.8,0.118,12.81,1.2,160.0
2022-01-11 18:00:00,1.13,8.7,20.7,29.4,30.0,40.0,16.0,726.2,0,39.0,7.5,0.029,14.17,4.6,127.0
2022-01-12 00:00:00,1.23,11.8,24.9,36.6,13.0,62.0,31.0,726.4,0,53.0,3.1,0.0,10.92,1.3,232.0
2022-01-12 06:00:00,0.92,2.9,14.9,17.8,23.0,32.0,23.0,725.6,0,55.0,3.3,0.0,11.6,1.3,328.9999999999999
2022-01-12 12:00:00,1.39,23.1,34.4,57.5,20.0,66.0,50.0,725.6,0,44.0,12.7,0.179,15.16,0.7999999999999998,358.0
2022-01-12 18:00:00,1.66,21.4,49.2,70.6,19.0,90.0,66.0,724.8,0,37.0,6.4,0.02499999999999998,17.45,1.5,151.0
2022-01-13 00:00:00,2.37,91.3,30.4,121.7,8.0,52.0,46.2,725.4,0,65.0,3.8,0.0,10.95,1.3,203.0
2022-01-13 06:00:00,1.96,130.7,24.2,154.9,7.0,92.0,83.0,724.8,0,75.0,3.9,0.0,7.990000000000002,1.4,279.0
2022-01-13 12:00:00,1.34,16.7,31.0,47.7,33.0,183.0,55.0,725.0,0,31.0,5.4,0.38,22.29,2.2,357.0
