Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (ºC),WSR (km/h),WDR (azimutal)
2023-01-01 00:00:00,4.37,60.5,46.8,107.3,5.0,426.0,421.0,711.8,0.0,58.0,5.6,0.0,18.37,5.5,327.0
2023-01-01 06:00:00,2.02,26.6,28.7,55.3,3.0,134.0,121.0,710.9,0.0,65.0,5.2,0.0,15.98,5.6,313.0
2023-01-01 12:00:00,0.74,4.8,11.1,15.9,29.0,32.0,,711.4,0.0,16.0,4.1,0.496,30.15,1.700000000000001,322.0
2023-01-01 18:00:00,1.33,2.7,19.9,22.6,81.0,57.0,32.0,708.7,0.0,22.0,57.3,0.026,28.36,13.9,87.0
2023-01-02 00:00:00,1.63,24.5,35.2,59.7,2.0,56.0,,708.7,0.0,61.0,4.7,0.0,20.59,1.700000000000001,138.0
2023-01-02 06:00:00,0.99,20.2,23.8,44.0,3.0,43.0,,707.7,0.0,85.0,3.6,0.0,16.66,3.4,113.0
2023-01-02 12:00:00,1.2,19.7,35.3,55.0,17.0,91.0,15.0,708.8,0.0,32.0,10.9,0.398,26.47,8.3,129.0
2023-01-02 18:00:00,1.15,5.0,39.1,44.2,18.0,64.0,21.0,706.2,0.0,24.0,7.5,0.032,27.81,8.2,120.0
2023-01-03 00:00:00,1.51,37.5,38.89999999999999,76.4,2.0,141.0,27.0,708.2,0.0,33.0,5.0,0.0,21.51,6.3,328.0
2023-01-03 06:00:00,0.59,3.1,10.9,13.9,15.0,31.0,,709.5,0.0,25.0,2.7,0.0,22.17,7.6,307.0
2023-01-03 12:00:00,1.06,11.6,19.8,31.4,22.0,75.0,15.0,710.8,0.0,21.0,4.2,0.47,24.95,9.6,163.0
2023-01-03 18:00:00,1.21,3.1,18.0,21.1,40.0,64.0,23.0,709.0,0.0,21.0,8.8,0.03700000000000001,26.1,12.8,82.0
2023-01-04 00:00:00,2.55,132.1,38.8,170.9,3.0,202.0,61.0,713.3,0.0,35.0,5.3,0.0,18.74,3.8,289.0
