Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),O3 (ppb),SR (kW/m2)
2025-01-23 18:00:00,1.29,5.7,10.5,41.0,0.048
2025-01-24 00:00:00,1.27,4.5,17.6,29.0,0.0
2025-01-24 06:00:00,1.53,19.4,33.7,4.0,0.0
2025-01-24 12:00:00,1.37,11.6,15.5,39.0,0.505
2025-01-24 18:00:00,1.37,4.2,14.1,48.0,0.07
2025-01-25 00:00:00,1.41,5.4,15.5,32.0,0.0
2025-01-25 06:00:00,1.64,46.60000000000001,37.7,4.0,0.0
2025-01-25 12:00:00,1.72,16.2,27.4,34.0,0.497
2025-01-25 18:00:00,1.66,5.4,19.7,48.0,0.082
2025-01-26 00:00:00,2.32,19.2,31.7,4.0,0.0
2025-01-26 06:00:00,1.41,6.6,9.9,17.0,0.0
2025-01-26 12:00:00,1.6,10.1,16.3,39.0,0.449
2025-01-26 18:00:00,1.69,8.5,20.2,55.0,0.087
2025-01-27 00:00:00,1.85,9.9,25.3,13.0,0.0
2025-01-27 06:00:00,1.36,7.8,11.2,23.0,0.0
2025-01-27 12:00:00,1.49,10.7,13.9,20.0,0.085
2025-01-27 18:00:00,1.49,10.0,16.0,15.0,0.01200000000000001
2025-01-28 00:00:00,1.44,9.8,8.3,9.0,0.0
2025-01-28 06:00:00,1.44,13.3,9.3,5.0,0.0
2025-01-28 12:00:00,1.74,27.3,11.7,6.0,0.106
2025-01-28 18:00:00,1.8,18.2,19.9,5.0,0.008000000000000007
2025-01-29 00:00:00,1.72,13.2,15.6,5.0,0.0
2025-01-29 06:00:00,1.58,17.2,15.6,3.0,0.0
2025-01-29 12:00:00,2.06,31.1,24.4,9.0,0.21
2025-01-29 18:00:00,1.85,10.5,29.5,27.0,0.069
2025-01-30 00:00:00,4.67,128.6,33.9,4.0,0.0
2025-01-30 06:00:00,2.12,52.10000000000001,25.1,3.0,0.0
2025-01-30 12:00:00,1.55,9.7,9.3,19.0,0.201
2025-01-30 18:00:00,1.53,8.8,14.5,39.0,0.064
2025-01-31 00:00:00,1.86,22.9,41.7,4.0,0.0
2025-01-31 06:00:00,2.19,51.40000000000001,35.1,4.0,0.0
2025-01-31 12:00:00,1.41,9.4,9.1,44.0,0.52
2025-01-31 18:00:00,1.55,6.6,16.7,47.0,0.09
2025-02-01 00:00:00,2.33,59.0,37.3,5.0,0.0
2025-02-01 06:00:00,1.66,28.6,36.2,4.0,0.0
2025-02-01 12:00:00,1.87,36.7,36.6,18.0,0.459
2025-02-01 18:00:00,1.65,7.7,21.3,34.0,0.05499999999999999
2025-02-02 00:00:00,2.19,10.9,38.59999999999999,8.0,0.0
2025-02-02 06:00:00,2.13,27.6,34.1,4.0,0.0
2025-02-02 12:00:00,1.7,9.3,18.2,46.0,0.508
2025-02-02 18:00:00,1.78,4.9,17.7,75.0,0.091
2025-02-03 00:00:00,2.06,8.7,27.2,12.0,0.0
2025-02-03 06:00:00,1.81,10.3,29.3,6.0,0.0
2025-02-03 12:00:00,1.99,14.8,31.9,44.0,0.514
2025-02-03 18:00:00,1.83,5.5,14.6,57.0,0.095
2025-02-04 00:00:00,1.67,8.4,17.2,20.8,0.0
2025-02-04 06:00:00,1.53,6.7,9.599999999999998,15.0,0.0
2025-02-04 12:00:00,1.64,10.1,12.7,33.0,0.486
2025-02-04 18:00:00,1.6,9.0,11.1,23.0,0.128
2025-02-05 00:00:00,1.57,9.2,12.7,9.0,0.0
2025-02-05 06:00:00,1.54,8.6,11.7,7.000000000000004,0.0
2025-02-05 12:00:00,1.71,13.4,15.8,25.0,0.456
2025-02-05 18:00:00,1.92,4.1,14.3,64.0,0.084
2025-02-06 00:00:00,1.81,5.8,16.4,7.000000000000004,0.0
2025-02-06 06:00:00,1.91,14.5,18.8,3.0,0.0
2025-02-06 12:00:00,1.97,7.8,19.2,52.0,0.512
2025-02-06 18:00:00,1.91,4.4,13.6,60.0,0.102
2025-02-07 00:00:00,1.81,4.4,13.7,12.0,0.0
2025-02-07 06:00:00,2.01,3.1,14.2,11.0,0.0
2025-02-07 12:00:00,2.09,10.7,25.0,42.0,0.517
2025-02-07 18:00:00,1.82,4.5,12.8,45.0,0.1
2025-02-08 00:00:00,1.83,4.5,12.5,14.0,0.0
2025-02-08 06:00:00,1.94,3.2,13.6,8.0,0.0
2025-02-08 12:00:00,1.87,8.7,15.4,33.0,0.521
2025-02-08 18:00:00,1.94,3.7,16.9,89.0,0.094
2025-02-09 00:00:00,1.85,6.4,12.9,13.0,0.0
2025-02-09 06:00:00,1.75,2.9,9.7,13.0,0.0
2025-02-09 12:00:00,2.01,7.2,15.5,42.0,0.52
2025-02-09 18:00:00,1.96,4.5,10.8,49.0,0.104
2025-02-10 00:00:00,1.75,3.8,8.4,21.0,0.0
2025-02-10 06:00:00,1.69,3.3,8.7,16.0,0.0
2025-02-10 12:00:00,1.84,9.9,15.8,12.0,0.046
2025-02-10 18:00:00,1.9,5.3,11.3,31.0,0.081
2025-02-11 00:00:00,1.9,3.3,12.3,16.0,0.0
2025-02-11 06:00:00,1.75,3.4,14.6,8.0,0.0
2025-02-11 12:00:00,1.98,14.4,16.7,20.0,0.396
2025-02-11 18:00:00,1.88,4.0,10.6,46.0,0.082
2025-02-12 00:00:00,2.52,24.4,31.1,4.0,0.0
2025-02-12 06:00:00,2.55,50.3,23.8,4.400000000000002,0.0
2025-02-12 12:00:00,2.33,16.2,37.3,34.0,0.412
2025-02-12 18:00:00,1.9,5.1,20.0,41.0,0.073
2025-02-13 00:00:00,1.82,3.7,17.3,20.0,0.0
2025-02-13 06:00:00,1.72,3.4,9.9,7.000000000000004,0.0
2025-02-13 12:00:00,1.76,7.3,8.3,12.0,0.091
2025-02-13 18:00:00,1.75,3.6,10.3,19.0,0.01899999999999999
2025-02-14 00:00:00,1.72,3.7,10.0,12.0,0.0
2025-02-14 06:00:00,1.7,3.0,10.8,7.000000000000004,0.0
2025-02-14 12:00:00,1.96,29.5,17.4,7.000000000000004,0.126
2025-02-14 18:00:00,2.1,17.2,24.1,8.0,0.049
2025-02-15 00:00:00,1.91,4.6,16.2,9.999999999999996,0.0
2025-02-15 06:00:00,2.22,36.8,23.1,5.600000000000001,0.0
2025-02-15 12:00:00,3.19,41.09999999999999,52.89999999999999,23.0,0.492
2025-02-15 18:00:00,2.24,4.9,38.3,41.0,0.048
2025-02-16 00:00:00,2.1,3.7,24.5,17.0,0.0
2025-02-16 06:00:00,2.85,53.7,31.4,4.0,0.0
2025-02-16 12:00:00,1.77,4.2,9.0,57.0,0.544
2025-02-16 18:00:00,1.8,3.9,9.0,44.0,0.122
2025-02-17 00:00:00,1.77,2.9,11.3,31.0,0.0
2025-02-17 06:00:00,1.71,3.2,20.3,18.0,0.0
2025-02-17 12:00:00,1.77,5.3,8.6,36.0,0.378
2025-02-17 18:00:00,1.88,6.1,17.8,35.0,0.079
2025-02-18 00:00:00,2.350000000000001,10.9,36.2,6.0,0.0
2025-02-18 06:00:00,2.66,60.60000000000001,34.2,4.200000000000003,0.0
2025-02-18 12:00:00,2.27,13.3,34.8,35.0,0.375
2025-02-18 18:00:00,2.08,3.9,23.0,65.0,0.058
2025-02-19 00:00:00,3.38,88.0,49.89999999999999,4.0,0.0
2025-02-19 06:00:00,1.72,3.2,7.199999999999999,14.0,0.0
2025-02-19 12:00:00,1.76,6.9,9.5,14.0,0.105
2025-02-19 18:00:00,1.76,5.0,13.5,16.0,0.02499999999999999
2025-02-20 00:00:00,1.67,2.4,10.4,21.0,0.0
2025-02-20 06:00:00,1.69,2.4,6.300000000000001,27.0,0.0
2025-02-20 12:00:00,0.4299999999999999,9.0,10.1,21.0,0.133
2025-02-20 18:00:00,0.46,5.1,12.4,24.0,0.02399999999999999
2025-02-21 00:00:00,0.3,2.8,7.4,31.0,0.0
2025-02-21 06:00:00,0.3400000000000001,2.3,12.3,23.0,0.0
2025-02-21 12:00:00,0.39,9.2,16.0,18.0,0.137
2025-02-21 18:00:00,0.68,14.9,27.3,9.0,0.02299999999999999
2025-02-22 00:00:00,0.4999999999999999,4.1,14.5,11.0,0.0
2025-02-22 06:00:00,0.3200000000000001,2.6,9.5,16.0,0.0
2025-02-22 12:00:00,0.4199999999999999,5.8,10.6,21.0,0.157
2025-02-22 18:00:00,0.92,11.0,18.9,16.0,0.043
2025-02-23 00:00:00,0.57,4.7,12.3,17.0,0.0
2025-02-23 06:00:00,0.53,7.8,17.0,5.0,0.0
2025-02-23 12:00:00,0.57,11.5,14.2,26.0,0.58
2025-02-23 18:00:00,0.6400000000000001,3.8,16.2,65.0,0.139
2025-02-24 00:00:00,1.73,34.1,35.6,4.0,0.0
2025-02-24 06:00:00,1.08,45.0,32.1,4.0,0.0
2025-02-24 12:00:00,0.95,17.2,38.9,40.0,0.6
2025-02-24 18:00:00,0.73,3.2,20.2,95.0,0.147
2025-02-25 00:00:00,0.65,3.3,36.1,12.0,0.0
2025-02-25 06:00:00,1.21,81.8,40.6,12.6,0.0
2025-02-25 12:00:00,0.81,12.5,34.5,53.0,0.605
2025-02-25 18:00:00,0.49,4.2,13.5,56.0,0.154
2025-02-26 00:00:00,0.5899999999999999,3.5,21.0,20.0,0.0
2025-02-26 06:00:00,0.68,18.2,29.6,3.0,0.0
2025-02-26 12:00:00,0.65,7.9,20.8,46.0,0.577
2025-02-26 18:00:00,0.7,3.6,18.0,85.0,0.125
2025-02-27 00:00:00,0.56,3.7,16.9,24.0,0.0
2025-02-27 06:00:00,0.74,23.7,31.3,3.0,0.0
2025-02-27 12:00:00,0.45,3.7,7.0,38.0,0.261
2025-02-27 18:00:00,0.47,3.0,8.2,48.0,0.009000000000000008
2025-02-28 00:00:00,0.5899999999999999,2.8,17.0,30.0,0.0
2025-02-28 06:00:00,0.4,2.7,9.5,39.0,0.0
2025-02-28 12:00:00,0.53,4.8,13.5,38.0,0.182
2025-02-28 18:00:00,0.63,3.9,12.1,47.0,0.075
2025-03-01 00:00:00,1.54,34.4,38.9,4.0,0.0
2025-03-01 06:00:00,1.29,80.4,31.6,5.0,0.0
2025-03-01 12:00:00,0.73,6.8,18.1,50.0,0.552
2025-03-01 18:00:00,0.73,5.8,14.4,45.0,0.045
2025-03-02 00:00:00,0.58,4.0,13.2,28.0,0.0
2025-03-02 06:00:00,0.45,3.0,16.0,13.0,0.0
2025-03-02 12:00:00,0.6400000000000001,5.6,10.0,35.0,0.507
2025-03-02 18:00:00,0.57,4.0,6.199999999999999,39.0,0.184
2025-03-03 00:00:00,0.61,3.0,10.2,18.0,0.0
2025-03-03 06:00:00,0.57,2.8,11.5,12.0,0.0
2025-03-03 12:00:00,0.69,8.5,15.0,29.0,0.365
2025-03-03 18:00:00,0.63,5.1,10.1,39.0,0.129
2025-03-04 00:00:00,0.58,3.8,14.7,12.0,0.0
2025-03-04 06:00:00,0.73,6.7,20.1,3.0,0.0
2025-03-04 12:00:00,0.9955311973018549,9.361186440677967,15.20473773265651,31.56626506024097,0.1574312056737588
2025-03-04 18:00:00,0.16,0.8000000000000007,2.9,20.6,0.005000000000000004
2025-03-05 00:00:00,0.83,5.3,37.7,14.0,0.0
2025-03-05 06:00:00,0.81,30.0,32.6,9.0,0.0
2025-03-05 12:00:00,0.4999999999999999,5.4,9.7,50.0,0.583
2025-03-05 18:00:00,0.49,4.8,9.9,49.0,0.133
2025-03-06 00:00:00,0.47,2.6,7.9,37.0,0.0
2025-03-06 06:00:00,0.52,2.8,13.7,24.0,0.0
2025-03-06 12:00:00,0.7,6.7,12.4,49.0,0.569
2025-03-06 18:00:00,0.62,4.3,11.0,50.0,0.136
2025-03-07 00:00:00,0.5899999999999999,2.8,15.1,26.0,0.0
2025-03-07 06:00:00,0.6699999999999999,7.3,27.6,5.0,0.0
2025-03-07 12:00:00,0.9,9.8,26.2,49.0,0.604
2025-03-07 18:00:00,0.74,3.8,17.1,61.0,0.05199999999999999
2025-03-08 00:00:00,2.6,82.1,39.9,5.0,0.0
2025-03-08 06:00:00,1.37,46.0,32.4,4.400000000000002,0.0
2025-03-08 12:00:00,0.48,3.7,6.699999999999999,44.0,0.612
2025-03-08 18:00:00,0.53,2.9,8.3,45.0,0.124
2025-03-09 00:00:00,0.47,2.2,6.6,47.0,0.0
2025-03-09 06:00:00,0.4199999999999999,2.2,5.800000000000001,42.0,0.0
2025-03-09 12:00:00,0.46,2.9,4.699999999999999,46.0,0.62
2025-03-09 18:00:00,0.51,3.1,5.699999999999999,48.0,0.168
2025-03-10 00:00:00,0.52,2.2,8.8,40.0,0.0
2025-03-10 06:00:00,0.77,7.5,21.2,19.0,0.0
2025-03-10 12:00:00,0.6,6.1,13.4,51.0,0.633
2025-03-10 18:00:00,0.61,4.4,9.2,55.0,0.175
2025-03-11 00:00:00,0.61,3.1,13.0,35.0,0.0
2025-03-11 06:00:00,0.63,6.5,31.5,8.0,0.0
2025-03-11 12:00:00,0.7,6.7,17.5,56.0,0.622
2025-03-11 18:00:00,0.75,3.2,17.6,116.0,0.159
2025-03-12 00:00:00,0.66,3.3,14.5,29.0,0.0
2025-03-12 06:00:00,0.84,10.5,30.6,6.0,0.0
2025-03-12 12:00:00,0.6,3.8,7.0,46.0,0.6540000000000001
2025-03-12 18:00:00,0.51,3.4,7.1,40.0,0.187
2025-03-13 00:00:00,0.82,3.8,29.6,15.0,0.0
2025-03-13 06:00:00,0.6400000000000001,3.9,24.6,23.0,0.0
2025-03-13 12:00:00,0.66,6.4,13.3,62.0,0.637
2025-03-13 18:00:00,0.65,3.5,11.6,67.0,0.165
2025-03-14 00:00:00,0.72,3.2,13.9,24.0,0.0
2025-03-14 06:00:00,0.7,3.5,15.6,12.0,0.0
2025-03-14 12:00:00,0.52,3.8,5.800000000000001,46.0,0.6679999999999999
2025-03-14 18:00:00,0.6699999999999999,3.9,13.5,63.0,0.186
2025-03-15 00:00:00,1.18,32.0,45.4,7.000000000000004,0.0
2025-03-15 06:00:00,0.9955311973018549,9.361186440677967,15.20473773265651,31.56626506024097,0.1574312056737588
2025-03-15 12:00:00,0.56,5.8,11.1,54.0,0.635
2025-03-15 18:00:00,0.58,4.2,10.0,54.0,0.168
2025-03-16 00:00:00,0.58,2.9,16.4,30.0,0.0
2025-03-16 06:00:00,0.39,2.2,6.0,42.0,0.0
2025-03-16 12:00:00,0.4099999999999999,2.9,4.0,52.0,0.636
2025-03-16 18:00:00,0.55,3.6,9.1,61.0,0.155
2025-03-17 00:00:00,0.6699999999999999,2.9,11.4,40.0,0.0
2025-03-17 06:00:00,0.48,2.3,14.7,24.0,0.0
2025-03-17 12:00:00,0.56,4.5,9.7,54.0,0.637
2025-03-17 18:00:00,0.63,3.7,6.4,51.0,0.179
2025-03-18 00:00:00,0.53,3.0,10.6,38.0,0.1392
2025-03-18 06:00:00,0.55,5.8,15.1,28.0,0.0
2025-03-18 12:00:00,1.19,15.1,38.59999999999999,44.0,0.625
2025-03-18 18:00:00,0.6699999999999999,3.9,11.0,55.0,0.167
2025-03-19 00:00:00,0.78,4.3,28.6,16.0,0.0
2025-03-19 06:00:00,0.78,13.8,32.3,5.0,0.0
2025-03-19 12:00:00,0.4999999999999999,3.3,4.800000000000001,46.0,0.517
2025-03-19 18:00:00,0.4999999999999999,3.0,7.0,50.0,0.104
2025-03-20 00:00:00,0.54,2.7,24.1,25.0,0.0
2025-03-20 06:00:00,0.4999999999999999,2.4,13.5,33.0,0.0
2025-03-20 12:00:00,0.6,5.8,8.099999999999998,44.0,0.627
2025-03-20 18:00:00,0.55,4.5,8.4,46.0,0.118
2025-03-21 00:00:00,0.51,2.8,7.199999999999999,38.0,0.0
