Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),O3 (ppb),SR (kW/m2)
2022-01-01 00:00:00,0.544,8.0,9.7,19.9,0.0
2022-01-01 06:00:00,0.678,8.7,12.3,9.600000000000001,0.0
2022-01-01 12:00:00,0.244,6.399999999999999,4.4,29.8,0.626
2022-01-01 18:00:00,0.272,6.1,6.3,39.2,0.068
2022-01-02 00:00:00,0.555,16.7,19.0,3.5,0.0
2022-01-02 06:00:00,0.227,6.3,5.1,33.0,0.0
2022-01-02 12:00:00,0.247,7.5,5.2,31.0,0.631
2022-01-02 18:00:00,0.261,9.78,10.72,34.3,0.08299999999999999
2022-01-03 00:00:00,0.312,9.1,15.1,10.0,0.405
2022-01-03 06:00:00,0.352,13.6,16.1,3.199999999999999,0.4
2022-01-03 12:00:00,0.24,7.4,5.6,47.3,0.5862
2022-01-03 18:00:00,0.252,6.0,5.799999999999999,40.3,0.087
2022-01-04 00:00:00,0.277,6.1,6.6,30.9,0.0
2022-01-04 06:00:00,0.323,8.6,22.5,6.899999999999999,0.0
2022-01-04 12:00:00,0.367,13.1,16.9,32.6,0.608
2022-01-04 18:00:00,0.437,4.6,20.7,94.6,0.07699999999999999
2022-01-05 00:00:00,0.8680000000000001,63.4,43.8,3.199999999999999,0.0
2022-01-05 06:00:00,0.709,16.4,38.8,4.100000000000001,0.0
2022-01-05 12:00:00,0.357,10.4,13.1,36.1,0.649
2022-01-05 18:00:00,0.315,4.500000000000001,7.8,50.5,0.087
2022-01-06 00:00:00,0.8359999999999999,33.4,33.8,3.199999999999999,0.0
2022-01-06 06:00:00,0.571,19.8,34.1,3.699999999999999,0.0
2022-01-06 12:00:00,0.405,7.8,13.9,54.3,0.63
2022-01-06 18:00:00,0.337,3.299999999999999,12.6,43.6,0.08199999999999999
2022-01-07 00:00:00,0.8699999999999999,60.7,28.9,3.199999999999999,0.0
2022-01-07 06:00:00,0.327,6.399999999999999,11.1,15.9,0.0
2022-01-07 12:00:00,0.341,8.1,11.6,27.1,0.149
2022-01-07 18:00:00,0.366,6.3,14.4,38.1,0.01300000000000001
2022-01-08 00:00:00,0.346,6.3,7.5,22.5,0.0
2022-01-08 06:00:00,0.408,6.9,13.0,9.8,0.0
2022-01-08 12:00:00,0.525,13.0,16.5,29.9,0.597
2022-01-08 18:00:00,0.486,6.0,15.4,43.9,0.04800000000000001
2022-01-09 00:00:00,0.759,36.2,16.2,3.100000000000001,0.0
2022-01-09 06:00:00,0.873,29.0,17.4,3.0,0.0
2022-01-09 12:00:00,0.473,8.1,9.8,43.0,0.591
2022-01-09 18:00:00,0.378,7.2,6.4,34.8,0.03900000000000001
2022-01-10 00:00:00,0.303,7.3,7.3,30.8,0.0
2022-01-10 06:00:00,0.292,6.9,7.2,24.7,0.0
2022-01-10 12:00:00,0.295,7.9,7.5,26.1,0.119
2022-01-10 18:00:00,0.31,8.2,11.1,26.0,0.01100000000000001
2022-01-11 00:00:00,0.327,7.1,12.3,17.6,0.0
2022-01-11 06:00:00,0.317,7.0,13.5,9.600000000000001,0.0
2022-01-11 12:00:00,0.33,10.2,12.9,25.6,0.22
2022-01-11 18:00:00,0.272,4.4,7.7,42.8,0.1
2022-01-12 00:00:00,0.421,5.4,17.7,14.6,0.0
2022-01-12 06:00:00,0.377,7.0,22.2,4.699999999999999,0.0
2022-01-12 12:00:00,0.451,13.7,23.4,23.3,0.254
2022-01-12 18:00:00,0.323,5.200000000000001,11.0,34.1,0.04700000000000001
2022-01-13 00:00:00,0.479,27.7,22.1,3.600000000000001,0.0
2022-01-13 06:00:00,0.605,50.3,22.6,3.199999999999999,0.0
2022-01-13 12:00:00,0.357,10.4,13.1,35.6,0.642
2022-01-13 18:00:00,0.317,5.1,7.4,51.9,0.106
2022-01-14 00:00:00,0.681,30.9,28.3,3.100000000000001,0.0
2022-01-14 06:00:00,0.88,108.0,33.8,3.5,0.0
2022-01-14 12:00:00,0.484,11.8,18.9,41.6,0.631
2022-01-14 18:00:00,0.373,3.5,9.3,64.1,0.102
2022-01-15 00:00:00,0.792,27.8,32.60000000000001,3.300000000000001,0.0
2022-01-15 06:00:00,0.356,7.4,9.8,33.0,0.0
2022-01-15 12:00:00,0.27,6.5,5.5,37.2,0.626
2022-01-15 18:00:00,0.269,6.6,6.6,38.9,0.095
2022-01-16 00:00:00,0.317,6.399999999999999,10.0,30.4,0.0
2022-01-16 06:00:00,0.271,6.9,8.7,15.0,0.0
2022-01-16 12:00:00,0.263,7.7,5.7,40.5,0.6600000000000001
2022-01-16 18:00:00,0.313,5.8,6.6,49.0,0.108
2022-01-17 00:00:00,0.615,14.7,21.4,3.899999999999999,0.0
2022-01-17 06:00:00,0.624,29.8,27.8,3.199999999999999,0.0
2022-01-17 12:00:00,0.371,8.8,11.9,38.7,0.675
2022-01-17 18:00:00,0.354,7.86,7.1,53.2,0.114
2022-01-18 00:00:00,0.4464,9.32,6.06,25.4,0.0
2022-01-18 06:00:00,0.606,46.9,25.6,8.600000000000001,0.0
2022-01-18 12:00:00,0.44,6.7,10.7,47.0,0.617
2022-01-18 18:00:00,0.46,2.4,13.1,97.70000000000002,0.104
2022-01-19 00:00:00,0.813,48.0,33.6,8.600000000000001,0.0
2022-01-19 06:00:00,0.857,81.7,41.0,8.600000000000001,0.0
2022-01-19 12:00:00,0.361,8.2,9.2,39.8,0.645
2022-01-19 18:00:00,0.274,4.0,11.9,37.0,0.116
2022-01-20 00:00:00,0.5796,24.4,31.4,4.0,0.0
2022-01-20 06:00:00,0.158,7.1,8.8,31.4,0.0
2022-01-20 12:00:00,0.151,6.2,6.9,26.1,0.377
2022-01-20 18:00:00,0.148,6.0,9.5,25.6,0.01899999999999999
2022-01-21 00:00:00,0.124,5.3,7.4,28.2,0.0
2022-01-21 06:00:00,0.133,5.699999999999999,9.6,18.6,0.004000000000000004
2022-01-21 12:00:00,0.141,7.8,8.4,25.4,0.172
2022-01-21 18:00:00,0.135,6.1,10.4,19.1,0.05099999999999999
2022-01-22 00:00:00,0.179,6.0,9.4,17.3,0.0
2022-01-22 06:00:00,0.133,6.7,10.5,17.5,0.0
2022-01-22 12:00:00,0.158,7.2,11.5,22.9,0.146
2022-01-22 18:00:00,0.147,6.2,8.1,19.7,0.01899999999999999
2022-01-23 00:00:00,0.185,6.399999999999999,8.9,13.8,0.0
2022-01-23 06:00:00,0.15,6.9,8.9,16.2,0.0
2022-01-23 12:00:00,0.195,8.1,9.2,19.1,0.136
2022-01-23 18:00:00,0.198,6.8,10.6,23.6,0.01400000000000001
2022-01-24 00:00:00,0.147,6.399999999999999,5.4,25.0,0.0
2022-01-24 06:00:00,0.167,7.8,10.5,13.0,0.0
2022-01-24 12:00:00,0.163,9.4,9.2,17.4,0.105
2022-01-24 18:00:00,0.245,8.8,16.1,11.2,0.02499999999999999
2022-01-25 00:00:00,0.419,26.3,14.6,3.100000000000001,0.4004
2022-01-25 06:00:00,0.355,50.9,8.6,2.800000000000001,0.01039999999999999
2022-01-25 12:00:00,0.181,14.3,12.5,22.7,0.07239999999999996
2022-01-25 18:00:00,0.166,5.9,12.5,53.4,0.2354
2022-01-26 00:00:00,0.137,5.5,7.1,38.8,0.1216
2022-01-26 06:00:00,0.133,6.2,12.4,21.8,0.0
2022-01-26 12:00:00,0.112,6.2,6.1,29.7,0.089
2022-01-26 18:00:00,0.143,6.9,8.5,20.1,0.02499999999999999
2022-01-27 00:00:00,0.191,9.4,13.8,8.2,0.001000000000000001
2022-01-27 06:00:00,0.169,8.2,16.5,6.699999999999999,0.001000000000000001
2022-01-27 12:00:00,0.127,7.5,6.4,24.2,0.125
2022-01-27 18:00:00,0.146,6.9,7.7,20.9,0.01499999999999999
2022-01-28 00:00:00,0.148,6.8,6.6,14.7,0.0
2022-01-28 06:00:00,0.147,8.0,8.9,15.7,0.0
2022-01-28 12:00:00,0.169,8.0,10.3,28.2,0.158
2022-01-28 18:00:00,0.166,8.1,12.6,18.8,0.026
2022-01-29 00:00:00,0.186,7.6,16.2,10.5,0.0
2022-01-29 06:00:00,0.149,8.2,11.5,5.5,0.0
2022-01-29 12:00:00,0.155,7.7,10.6,56.1,0.64
2022-01-29 18:00:00,0.1,5.3,6.1,46.1,0.146
2022-01-30 00:00:00,0.269,10.9,22.1,6.100000000000001,0.0
2022-01-30 06:00:00,0.237,14.0,18.5,3.899999999999999,0.0
2022-01-30 12:00:00,0.115,7.2,5.799999999999999,39.6,0.6620000000000001
2022-01-30 18:00:00,0.148,5.5,6.8,44.7,0.166
2022-01-31 00:00:00,0.135,6.2,6.5,26.1,0.0
2022-01-31 06:00:00,0.187,11.3,16.0,4.0,0.0
2022-01-31 12:00:00,0.174,8.0,8.5,39.1,0.661
2022-01-31 18:00:00,0.132,5.5,6.9,44.6,0.155
2022-02-01 00:00:00,0.371,15.02,14.48,23.36,0.0
2022-02-01 06:00:00,0.306,39.0,17.3,2.900000000000002,0.0
2022-02-01 12:00:00,0.193,12.2,15.8,40.1,0.6680000000000001
2022-02-01 18:00:00,0.12,5.699999999999999,5.799999999999999,50.9,0.158
2022-02-02 00:00:00,0.217,7.0,20.3,17.7,0.0
2022-02-02 06:00:00,0.213,19.2,16.5,1.899999999999999,0.003399999999999986
2022-02-02 12:00:00,0.184,8.4,6.5,30.9,0.3706
2022-02-02 18:00:00,0.194,6.399999999999999,7.8,48.9,0.144
2022-02-03 00:00:00,0.236,8.2,17.2,16.4,0.0
2022-02-03 06:00:00,0.127,7.6,7.8,15.6,0.0
2022-02-03 12:00:00,0.138,8.1,8.2,17.4,0.06
2022-02-03 18:00:00,0.117,8.2,9.1,24.2,0.036
2022-02-04 00:00:00,0.1,6.9,7.3,24.2,0.0
2022-02-04 06:00:00,0.09800000000000003,7.0,7.6,26.6,0.0
2022-02-04 12:00:00,0.09700000000000003,7.5,6.3,32.8,0.6440000000000001
2022-02-04 18:00:00,0.116,7.4,10.1,35.0,0.066
2022-02-05 00:00:00,0.107,7.4,11.8,31.7,0.0
2022-02-05 06:00:00,0.129,6.7,21.4,17.7,0.0
2022-02-05 12:00:00,0.09400000000000003,7.9,7.0,41.7,0.6860000000000002
2022-02-05 18:00:00,0.09400000000000003,6.0,6.1,45.2,0.174
2022-02-06 00:00:00,0.09800000000000003,6.6,7.1,35.3,0.0
2022-02-06 06:00:00,0.173,8.3,16.4,12.1,0.0
2022-02-06 12:00:00,0.113,7.7,7.2,46.0,0.726
2022-02-06 18:00:00,0.139,5.699999999999999,6.8,43.4,0.07
2022-02-07 00:00:00,0.189,6.8,8.0,17.9,0.0
2022-02-07 06:00:00,0.274,10.4,19.8,4.899999999999999,0.0
2022-02-07 12:00:00,0.148,8.8,8.9,35.1,0.255
2022-02-07 18:00:00,0.142,6.7,10.9,34.6,0.03700000000000001
2022-02-08 00:00:00,0.244,6.8,22.2,7.100000000000001,0.0
