Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),O3 (ppb),SR (kW/m2)
2022-01-23 06:00:00,0.98,4.4,11.3,14.0,0.0
2022-01-23 12:00:00,1.08,6.5,11.5,21.0,0.08
2022-01-23 18:00:00,1.23,5.9,17.8,15.0,0.001000000000000001
2022-01-24 00:00:00,1.21,6.8,14.2,13.0,0.0
2022-01-24 06:00:00,1.08,7.0,16.3,6.0,0.0
2022-01-24 12:00:00,1.25,24.4,18.7,6.0,0.076
2022-01-24 18:00:00,2.97,62.7,37.5,3.0,0.01400000000000001
2022-01-25 00:00:00,3.23,152.1,29.3,6.000000000000004,0.0
2022-01-25 06:00:00,1.69,66.3,23.3,14.8,0.0
2022-01-25 12:00:00,1.35,19.6,18.3,23.0,0.536
2022-01-25 18:00:00,1.25,9.2,20.3,45.0,0.074
2022-01-26 00:00:00,1.12,7.5,13.7,28.0,0.0
2022-01-26 06:00:00,1.03,5.6,9.8,27.0,0.0
2022-01-26 12:00:00,1.31,11.6,14.8,19.0,0.109
2022-01-26 18:00:00,1.37,12.4,19.9,13.0,0.01799999999999999
2022-01-27 00:00:00,1.32,8.5,29.3,8.0,0.0
2022-01-27 06:00:00,1.11,8.9,20.6,3.0,0.0
2022-01-27 12:00:00,1.47,18.4,17.9,13.0,0.091
2022-01-27 18:00:00,1.43,13.8,27.0,9.0,0.004000000000000004
2022-01-28 00:00:00,1.3,11.6,20.1,3.0,0.0
2022-01-28 06:00:00,1.08,6.6,9.5,10.0,0.0
2022-01-28 12:00:00,1.08,5.9,9.2,29.0,0.083
2022-01-28 18:00:00,1.16,9.7,17.8,11.0,0.01599999999999999
2022-01-29 00:00:00,1.15,7.2,18.0,10.0,0.0
2022-01-29 06:00:00,0.99,5.7,13.5,12.0,0.0
2022-01-29 12:00:00,1.09,9.7,9.6,39.0,0.53
2022-01-29 18:00:00,1.08,8.7,12.3,37.0,0.096
2022-01-30 00:00:00,1.4,7.3,23.4,17.0,0.0
2022-01-30 06:00:00,1.3,13.4,31.1,4.0,0.0
2022-01-30 12:00:00,1.11,10.2,15.4,36.0,0.542
2022-01-30 18:00:00,1.28,7.9,14.3,39.0,0.111
2022-01-31 00:00:00,1.23,8.5,14.3,21.0,0.0
2022-01-31 06:00:00,1.11,6.1,13.1,18.0,0.0
2022-01-31 12:00:00,1.14,8.3,11.5,37.0,0.542
2022-01-31 18:00:00,1.17,8.6,19.6,40.0,0.104
2022-02-01 00:00:00,1.452,3.6,7.260000000000002,18.2,0.0
2022-02-01 06:00:00,1.44,24.2,30.2,3.0,0.0
2022-02-01 12:00:00,1.28,11.1,15.3,43.0,0.549
2022-02-01 18:00:00,1.15,8.3,14.6,43.0,0.104
2022-02-02 00:00:00,1.21,7.0,15.4,22.0,0.0
2022-02-02 06:00:00,1.1,5.9,7.9,22.0,0.0
2022-02-02 12:00:00,1.22,10.1,14.3,33.0,0.537
2022-02-02 18:00:00,1.26,9.3,18.0,30.0,0.084
2022-02-03 00:00:00,1.16,7.4,12.9,19.0,0.0
2022-02-03 06:00:00,0.97,6.2,7.1,14.0,0.0
2022-02-03 12:00:00,1.0,8.2,8.5,13.0,0.095
2022-02-03 18:00:00,0.96,6.2,9.3,19.0,0.009000000000000008
2022-02-04 00:00:00,0.8700000000000001,4.7,6.9,22.0,0.0
2022-02-04 06:00:00,0.83,4.3,5.9,26.0,0.0
2022-02-04 12:00:00,0.92,7.2,8.3,24.0,0.243
2022-02-04 18:00:00,1.452,3.6,7.260000000000002,18.2,0.0
2022-02-05 00:00:00,0.85,4.2,14.7,26.0,0.0
2022-02-05 06:00:00,0.95,6.2,29.8,8.0,0.0
2022-02-05 12:00:00,1.27,22.4,25.9,26.0,0.553
2022-02-05 18:00:00,0.94,6.1,11.2,40.0,0.118
2022-02-06 00:00:00,1.03,6.3,14.9,29.0,0.0
2022-02-06 06:00:00,0.96,4.6,21.4,14.0,0.0
2022-02-06 12:00:00,1.02,10.1,17.1,37.0,0.503
2022-02-06 18:00:00,1.2,6.0,18.9,53.0,0.04999999999999999
2022-02-07 00:00:00,1.49,7.1,25.8,8.0,0.0
2022-02-07 06:00:00,1.29,14.1,24.9,2.0,0.0
2022-02-07 12:00:00,0.98,7.8,12.8,31.0,0.151
2022-02-07 18:00:00,0.99,5.3,13.4,34.0,0.02099999999999999
2022-02-08 00:00:00,1.44,18.6,36.2,4.0,0.0
2022-02-08 06:00:00,1.65,62.5,31.2,8.200000000000003,0.0
2022-02-08 12:00:00,0.95,10.4,11.8,42.0,0.586
2022-02-08 18:00:00,1.01,5.9,18.1,69.0,0.119
2022-02-09 00:00:00,1.04,6.6,25.3,21.0,0.0
2022-02-09 06:00:00,1.04,7.6,32.4,9.0,0.0
2022-02-09 12:00:00,1.16,11.1,21.4,43.0,0.592
2022-02-09 18:00:00,1.03,4.8,17.4,70.0,0.122
2022-02-10 00:00:00,1.02,6.700000000000001,13.2,29.0,0.0
2022-02-10 06:00:00,1.12,5.6,21.9,13.0,0.0
2022-02-10 12:00:00,1.16,13.3,22.3,37.0,0.483
2022-02-10 18:00:00,1.13,6.2,17.0,56.0,0.061
2022-02-11 00:00:00,1.06,7.0,8.5,32.0,0.0
2022-02-11 06:00:00,1.13,8.6,16.6,19.0,0.0
2022-02-11 12:00:00,1.73,21.6,37.40000000000001,35.0,0.552
2022-02-11 18:00:00,1.15,9.6,14.2,41.0,0.115
2022-02-11 23:00:00,1.37,11.6,21.6,12.0,0.0
2022-02-12 05:00:00,1.24,6.6,13.2,17.0,0.0
2022-02-12 11:00:00,1.09,9.2,9.3,33.0,0.471
2022-02-12 17:00:00,0.94,5.9,7.9,38.0,0.242
2022-02-12 23:00:00,0.95,5.6,11.4,29.0,0.0
2022-02-13 05:00:00,0.85,3.900000000000001,7.5,33.0,0.0
2022-02-13 11:00:00,0.98,10.3,14.5,31.0,0.4620000000000001
2022-02-13 17:00:00,1.04,5.4,11.0,48.0,0.191
2022-02-13 23:00:00,1.14,6.700000000000001,17.6,27.0,0.0
2022-02-14 05:00:00,0.97,4.7,19.4,17.0,0.0
2022-02-14 11:00:00,1.26,21.1,26.3,26.0,0.501
2022-02-14 17:00:00,1.01,6.8,10.6,43.0,0.313
2022-02-14 23:00:00,1.06,6.4,16.9,24.0,0.0
2022-02-15 05:00:00,1.06,9.4,27.0,9.0,0.0
2022-02-15 11:00:00,1.22,17.6,26.2,28.0,0.493
2022-02-15 17:00:00,1.05,6.8,11.0,44.0,0.314
2022-02-15 23:00:00,1.11,7.8,17.3,23.0,0.0
2022-02-16 05:00:00,0.97,5.3,9.2,21.0,0.0
2022-02-16 11:00:00,1.49,18.4,26.2,29.0,0.495
2022-02-16 17:00:00,1.17,6.3,14.0,65.0,0.315
2022-02-16 23:00:00,1.8,26.4,47.2,3.0,0.0
2022-02-17 05:00:00,1.62,31.5,37.40000000000001,2.0,0.0
2022-02-17 11:00:00,0.96,9.8,8.0,37.0,0.498
2022-02-17 17:00:00,1.0,8.1,10.9,52.0,0.293
2022-02-17 23:00:00,1.06,8.5,26.5,23.0,0.0
2022-02-18 05:00:00,0.83,4.5,8.4,24.0,0.0
2022-02-18 11:00:00,0.86,6.2,7.2,33.0,0.498
2022-02-18 17:00:00,0.93,5.6,10.6,52.0,0.321
2022-02-18 23:00:00,1.02,7.7,12.5,30.0,0.0
2022-02-19 05:00:00,1.0,6.1,23.1,12.0,0.0
2022-02-19 11:00:00,1.05,11.4,16.6,36.0,0.522
2022-02-19 17:00:00,1.0,7.4,11.4,51.0,0.315
2022-02-19 23:00:00,1.59,8.7,25.8,21.0,0.0
2022-02-20 05:00:00,1.03,4.0,13.0,23.0,-0.006000000000000005
2022-02-20 11:00:00,1.02,6.8,11.2,39.0,0.4630000000000001
2022-02-20 17:00:00,1.16,6.6,10.4,48.0,0.298
2022-02-20 23:00:00,1.53,12.6,22.1,11.0,0.0
2022-02-21 05:00:00,1.36,12.9,23.0,2.0,0.0
2022-02-21 11:00:00,2.51,45.3,59.4,20.0,0.493
2022-02-21 17:00:00,1.14,8.8,11.1,43.0,0.31
2022-02-21 23:00:00,1.36,10.7,21.1,23.0,0.0
2022-02-22 05:00:00,1.27,21.4,31.5,3.0,0.0
2022-02-22 11:00:00,1.11,14.1,14.4,27.0,0.522
2022-02-22 17:00:00,1.04,7.3,11.5,60.0,0.314
2022-02-22 23:00:00,1.19,8.0,14.7,18.0,0.0
2022-02-23 05:00:00,1.12,6.4,8.8,15.0,0.0
2022-02-23 11:00:00,1.25,9.0,11.8,19.0,0.104
2022-02-23 17:00:00,1.16,9.1,14.4,15.0,0.04000000000000001
2022-02-23 23:00:00,1.06,8.5,8.3,18.0,0.0
2022-02-24 05:00:00,1.0,5.3,6.5,14.0,0.0
2022-02-24 11:00:00,1.42,30.8,15.9,7.0,0.236
2022-02-24 17:00:00,1.26,8.3,21.3,58.0,0.301
2022-02-24 23:00:00,1.22,8.9,14.9,13.0,0.0
2022-02-25 05:00:00,0.99,5.7,10.0,16.0,0.0
2022-02-25 11:00:00,1.05,10.3,11.2,14.0,0.18
2022-02-25 17:00:00,1.23,8.0,19.1,23.0,0.11
2022-02-25 23:00:00,1.18,9.7,14.9,7.0,0.0
2022-02-26 05:00:00,1.08,9.3,15.8,5.0,0.0
2022-02-26 11:00:00,1.4,28.0,15.7,5.0,0.076
2022-02-26 17:00:00,1.32,10.6,30.5,23.0,0.04200000000000001
2022-02-26 23:00:00,1.44,9.9,14.6,13.0,0.0
2022-02-27 05:00:00,1.05,5.3,12.9,15.0,0.0
2022-02-27 11:00:00,1.06,6.700000000000001,9.2,27.0,0.473
2022-02-27 17:00:00,1.04,5.4,8.0,40.0,0.35
2022-02-27 23:00:00,1.32,8.8,18.7,16.0,0.0
2022-02-28 05:00:00,1.26,29.9,29.6,3.0,0.0
2022-02-28 11:00:00,1.35,17.5,19.7,27.0,0.527
2022-02-28 17:00:00,0.96,6.6,10.9,48.0,0.37
2022-02-28 23:00:00,1.09,6.1,18.9,32.0,0.0
2022-03-01 05:00:00,1.02,3.8,18.2,26.0,0.0
2022-03-01 11:00:00,1.42,29.3,40.4,24.0,0.508
2022-03-01 17:00:00,1.1,5.5,10.9,53.0,0.346
2022-03-01 23:00:00,1.18,6.6,19.0,26.0,0.0
2022-03-02 05:00:00,1.07,4.6,11.5,25.0,0.0
2022-03-02 11:00:00,1.31,15.4,20.7,28.0,0.4680000000000001
2022-03-02 17:00:00,1.18,8.0,9.9,44.0,0.332
2022-03-02 23:00:00,1.32,7.9,14.1,26.0,0.0
2022-03-03 05:00:00,1.1,5.5,6.6,30.0,0.0
2022-03-03 11:00:00,1.42,12.5,15.7,26.0,0.199
2022-03-03 17:00:00,1.28,7.7,11.9,46.0,0.239
2022-03-03 23:00:00,1.26,7.7,9.6,24.0,0.0
2022-03-04 05:00:00,1.14,5.7,6.2,21.0,0.0
2022-03-04 11:00:00,1.42,13.2,18.1,12.0,0.067
2022-03-04 17:00:00,1.27,9.0,10.0,34.0,0.316
