Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2025-01-29 18:00:00,2.01,47.3,85.9,133.1,18,159,72,707.8,0,57,4.1,0.072,22.67,7.6,39
2025-01-30 00:00:00,3.29,177.1,64.9,241.8,1,182,64,708.8,0,80,5.5,0,17.79,2.5,306
2025-01-30 06:00:00,1.41,60.1,33.2,93.3,1,91,32,708.4,0,82,4.5,0,17.32,4.5,252
2025-01-30 12:00:00,1.52,76.3,29.2,105.5,8,98,20,712.1,0,66,4.3,0.154,19.13,10.4,26
2025-01-30 18:00:00,1.39,47.7,48.3,96.1,20,44,13,710.3,0,36,4,0.065,23.63,6.9,48
2025-01-31 00:00:00,1.19,27.2,60.4,87.4,4,97,9,714.3,0,35,4,0,18.19,1.9,8
2025-01-31 06:00:00,1.3,63,52.8,115.8,2,99,40,715.1,0,56,4.4,0,16.12,3.3,200
2025-01-31 12:00:00,1.22,56.6,41.1,97.7,24,95,15,718.7,0,15,4.5,0.39,24.28,9.3,46
2025-01-31 18:00:00,0.95,6.5,42.9,49.3,44,43,25,716.6,0,13,4.5,0.095,24.9,9.4,116
2025-02-01 00:00:00,1.21,80.5,67.7,147.2,2,72,10,718.4,0,26,4.2,0,17.23,2.6,313
2025-02-01 06:00:00,1.54,105.5,55.7,161.3,2,94,35,717.4,0,33,4.7,0,14.98,1.8,249
2025-02-01 12:00:00,1.44,78.6,65.2,143.8,16,165,16,718.5,0,23,5.3,0.354,20.12,7,39
2025-02-01 18:00:00,0.98,7.2,35.7,42.9,38,44,8,715,0,21,4.2,0.059,22.96,7.9,94
2025-02-02 00:00:00,1.53,39.7,65.4,104.9,2,79,24,716.3,0,37,4.9,0,17.3,3.4,36
2025-02-02 06:00:00,1.14,18.8,46.3,65,3,116,40,715.3,0,52,4.6,0,13.4,5,266
2025-02-02 12:00:00,1.13,14.3,41.3,55.6,40,108,40,715.7,0,24,4.2,0.374,25.27,4.2,174
2025-02-02 18:00:00,1.13,3.2,34.4,37.6,80,62,22,713,0,25,4.4,0.097,28.24,8.4,113
2025-02-03 00:00:00,1.36,20.8,55.3,75.9,2,89,26,714.6,0,49,4.3,0,19.29,2,355
2025-02-03 06:00:00,1.26,24.3,47.6,71.8,2,78,26,713.6,0,59,4.5,0,15.06,5.1,250
2025-02-03 12:00:00,2.01,28.9,65.7,94.4,38,149,67,714.3,0,28,4.5,0.383,26.97,4,15
2025-02-03 18:00:00,1.05,3,26.9,30,79,86,29,711.9,0,26,4.2,0.098,29.6,8.5,114
2025-02-04 00:00:00,1.42,31.5,40.5,72,7,99,19,714,0,56,4.4,0,21.67,6.7,46
2025-02-04 06:00:00,1.03,32.4,30.8,63.1,3,59,24,713.4,0,83,4,0,18.33,5.5,321
2025-02-04 12:00:00,1.52,35.7,38,73.7,20,83,29,715.2,0,62,4.2,0.278,22.79,6.1,343
2025-02-04 18:00:00,1.24,8.1,22.3,30.4,21,66,23,712.9,0,44,4,0.1,27.84,10,127
2025-02-05 00:00:00,1.15,12.1,23.9,36,6,51,14,714.4,0,80,4.7,0,20.68,8.2,80
2025-02-05 06:00:00,0.98,29.8,22.6,52.4,5,42,19,713.5,0,85,4.2,0,19.41,4.1,67
2025-02-05 12:00:00,1.42,32.9,28.4,61.2,13,24,12.2,714.3,0,62,5,0.323,24.45,5,2
2025-02-05 18:00:00,1.35,8.8,39.8,48.5,49,89,40,710.9,0,42,4.2,0.091,28.13,8.3,78
2025-02-06 00:00:00,1.17,41.9,30.1,72,3,103,9,712.7,0,69,4.2,0,21.83,5.4,44
2025-02-06 06:00:00,1.2,127,31.8,158.9,1,75,16,712.3,0,81,4.2,0,17.82,2,349
2025-02-06 12:00:00,1.64,37.5,56.4,93.8,32,151,47,713.9,0,44,4.3,0.376,27.85,6.5,30
2025-02-06 18:00:00,1.2,5.9,38.8,44.6,59,77,51,711.7,0,34,6,0.107,30.81,7.9,102
2025-02-07 00:00:00,1.2,17.3,31.2,48.5,7,99,45,714,0,65,4.4,0,23.02,6.4,61
2025-02-07 06:00:00,1.33,22.3,30.6,52.9,1,101,56,713.6,0,83,4.3,0,19.91,5.5,249
2025-02-07 12:00:00,2.13,47.6,72.7,120.2,31,215,66,714.7,0,49,4.5,0.382,26.91,7.4,49
2025-02-07 18:00:00,1.07,6.4,32.8,39.1,43,62,15,712.2,0,28,4.1,0.114,31.28,9.4,122
2025-02-08 00:00:00,,,,,,63.47428571,22.36225266,,,,,,,,
2025-02-08 06:00:00,1.42,23.6,29.8,53.4,1,73,39,712.2,0,83,4.1,0,20.17,3.4,293
2025-02-08 12:00:00,1.38,28.9,36.9,65.7,29,123,19,713.4,0,47,4.3,0.387,26.8,6.6,43
2025-02-08 18:00:00,1.11,4.1,33.6,37.6,80,82,33,710.8,0,30,4.7,0.094,30.95,8.4,108
2025-02-09 00:00:00,1.2,18.9,25.3,44.2,6,103,56,713.2,0,71,4.7,0,22.55,7.4,54
2025-02-09 06:00:00,1.29,21.1,26.3,47.3,3,84,46,712.3,0,82,4.8,0,20.24,4.5,327
2025-02-09 12:00:00,2.05,16.3,36.9,53.1,37,138,63,713.8,0,55,4.9,0.379,26.63,5.5,45
2025-02-09 18:00:00,1.04,4.9,21.6,26.5,43,53,25,712.3,0,35,4.7,0.105,29.77,8.5,83
2025-02-10 00:00:00,0.97,5.5,20.3,25.8,16,59,20,715.2,0,74,4.8,0,21.98,9,99
2025-02-10 06:00:00,0.95,25.6,24.3,50,7,55,24,714.8,0,83,4.1,0,20.02,6.3,55
2025-02-10 12:00:00,1.7,100.3,36.4,136.9,4,112,25,715.9,0,81,4.6,0.065,20.58,8.3,15
2025-02-10 18:00:00,1.05,6.9,22.1,29,25,60,25,711.8,0,59,4.1,0.05,24.25,9.1,104
2025-02-11 00:00:00,1.01,7.5,24,31.4,11,54,14,712.1,0,73,4.5,0,21.22,6.4,88
2025-02-11 06:00:00,1.07,58.9,34.6,93.5,1,70,5,710.5,0,76,4.3,0,20.71,4,29
2025-02-11 12:00:00,1.57,58.2,39.5,97.7,12,147,32,710.5,0,66,4.8,0.204,23.35,6.7,59
2025-02-11 18:00:00,1.09,6.3,26,32.4,38,88,45,705.5,0,48,4.2,0.084,27.21,9.5,98
2025-02-12 00:00:00,1.62,56.7,50.1,106.8,2,106,29,705.7,0,63,4.4,0,22.93,3.5,240
2025-02-12 06:00:00,1.77,183.4,51.5,234.8,,127,35,704.1,0,74,5,0,19.91,4.3,248
2025-02-12 12:00:00,1.57,44.4,57.7,102,15,205,37,706.2,0,24,4.7,0.26,30.09,7.3,176
2025-02-12 18:00:00,1.03,6.7,36.1,42.7,40,64,17,704.1,0,18,3.8,0.088,33.31,9.8,117
2025-02-13 00:00:00,1.01,7.1,27.3,34.4,20,69,17,709.8,0,47,4.2,0,25.02,8.9,90
2025-02-13 06:00:00,0.96,29,16.5,45.5,6,14,6.4,713.2,0,84,3.8,0,15.54,13.4,24
2025-02-13 12:00:00,1.41,81.8,22.3,103.8,5,50,2,719.1,0,81,4.2,0.073,10.6,9.7,42
2025-02-13 18:00:00,1.35,71.8,32.9,104.7,6,65,11,719.5,0,65,4.2,0.018,11.83,8.3,22
2025-02-14 00:00:00,0.94,12,22.3,34.3,8,12,6.2,721.6,0,86,4.7,0,7.42,7.9,79
2025-02-14 06:00:00,1.04,30.5,23.2,53.7,2,20,9,719.6,0.01,88,3.8,0,7.04,2.1,62
2025-02-14 12:00:00,2,136.9,36.2,173.2,4,121,36,719.1,0,85,4.8,0.162,10.68,6.9,12
2025-02-14 18:00:00,1.44,59.6,44.5,104,4,84,45,714.1,0,73,4.5,0.067,13.55,7.3,81
2025-02-15 00:00:00,0.99,7.8,25.9,33.7,8,54,6,713.3,0,76,4.3,0,11.75,3.9,82
2025-02-15 06:00:00,1.33,71.6,35.1,106.7,2,96,32,709.5,0,79,4.3,0,11.22,3.5,32
2025-02-15 12:00:00,4.05,178.4,132.8,310.9,11,290,93,709.1,0,43,5.7,0.378,23.92,5.5,89
2025-02-15 18:00:00,1.77,36.7,79,115.6,20,98,51,708,0,39,4.4,0.046,25.6,13.8,36
2025-02-16 00:00:00,1.04,15.4,34.4,49.7,20,91,4,713.2,0,32,3.9,0,20.26,5.4,342
2025-02-16 06:00:00,1.27,39.5,51.2,90.7,1,71,20,714.4,0,49,4.3,0,15.67,1.8,234
2025-02-16 12:00:00,0.86,7.6,19,26.6,50,89,34,717.8,0,28,4.4,0.418,23.36,10.5,101
2025-02-16 18:00:00,1.07,6.9,28.7,35.6,40,81,15,715.5,0,27,4.7,0.13,22.72,12.1,93
2025-02-17 00:00:00,1.21,3.8,34.7,38.5,32,43,5,718.5,0,38,4.8,0,15.53,11,92
2025-02-17 06:00:00,0.96,48.7,44,92.7,10,37,12.4,716.7,0,54,4.5,0,10.18,7.4,27
2025-02-17 12:00:00,0.44,36.6,29.2,65.8,23,67,6,716.6,0,62,4.5,0.276,13.34,6.9,46
2025-02-17 18:00:00,0.6,37.9,47.4,85.3,19,81,22,712.3,0,46,4.5,0.073,18.65,9.1,55
2025-02-18 00:00:00,0.88,92.4,65.1,157.5,2,161,26,712.1,0,57,4.7,0,15.95,3.3,344
2025-02-18 06:00:00,0.68,90.5,54.4,145,,121,27,709.9,0,66,4.9,0,13.77,3.5,244
2025-02-18 12:00:00,2.21,68,95.5,163.5,18,193,47,710.5,0,33,5.3,0.291,24.82,1.8,301
2025-02-18 18:00:00,0.78,5.9,62,67.7,62,172,37,708.3,0,34,5.9,0.053,26.61,10.3,91
2025-02-19 00:00:00,1.36,112.6,81.5,194,2,139,33,711.5,0,56,4.9,0,20.49,2.4,20
2025-02-19 06:00:00,0.16,22.2,13.4,35.5,12,165,6,715,0,70,4,0,12.46,19.9,13
2025-02-19 12:00:00,0.52,74,26.3,100.3,8,92,4,720.4,0,68,4.6,0.084,7.82,13.7,34
2025-02-19 18:00:00,0.5,63.3,31.2,94.5,10,79,14,719.8,0,53,4.5,0.025,6.86,13,31
2025-02-20 00:00:00,0.1,22.3,26.3,48.6,12,51,9,722,0,43,4.1,0,4.74,9.4,34
2025-02-20 06:00:00,0.09,34.4,23.6,58,16,29,5,721.8,0,44,3.9,0,3.85,10.7,21
2025-02-20 12:00:00,0.23,30.2,21.9,52,13,50,10,723.1,0,57,4.6,0.085,3.48,8.8,85
2025-02-20 18:00:00,0.19,10.6,23.7,34.2,18,45,18,720.5,0,54,4.5,0.025,4.53,9,103
2025-02-21 00:00:00,0.06,4.2,15.6,19.8,25,29,7,721.5,0,60,4.5,0,3.06,10.6,103
2025-02-21 06:00:00,0.22,28.4,29.5,57.8,14,32,13,720.7,0,65,4.3,0,2.49,6.3,41
2025-02-21 12:00:00,0.54,74.4,37.7,112,8,113,14,722.8,0,76,4.8,0.109,3.68,7.4,53
2025-02-21 18:00:00,0.59,28.4,46,74.3,5,78,37,720.3,0,74,4.6,0.025,5.91,6.6,123
2025-02-22 00:00:00,0.35,29.7,30.6,60.2,4,18,12,721.6,0.01,86,4.6,0,4.62,5,55
2025-02-22 06:00:00,0.21,41.8,26.7,68.4,6,8,4.2,719.9,0,88,4.2,0,3.94,7.6,26
2025-02-22 12:00:00,0.58,63.3,30.8,94.2,8,149,19,721.4,0,88,4.6,0.103,5.97,4.8,17
2025-02-22 18:00:00,0.44,12.6,35.9,48.4,12,51,25,717.8,0,70,4.7,0.03,9.26,7.4,119
2025-02-23 00:00:00,0.32,6.9,26.2,33,8,62,30,718.6,0,82,4.7,0,7.17,5,92
2025-02-23 06:00:00,0.32,20.1,30.4,50.5,4,57,31,717.1,0,81,4.2,0,7.18,8,306
2025-02-23 12:00:00,0.42,20.1,28.6,48.8,29,67,23,717.6,0,40,4.1,0.446,17.86,6.7,49
2025-02-23 18:00:00,0.37,4.4,33.2,37.6,64,42,32,713.9,0,32,5.1,0.148,23.12,7.9,89
2025-02-24 00:00:00,1.01,59.6,65.2,124.8,2,49,30,715.3,0,55,4.5,0,14.75,3.8,241
2025-02-24 06:00:00,1.2,172,57.3,229.2,,165,33,715.3,0,68,5.2,0,10.49,3.8,235
2025-02-24 12:00:00,1.07,47.3,81.3,128.6,31,221,47,715.8,0,16,5,0.464,25.77,6.4,71
2025-02-24 18:00:00,0.46,4.5,48.7,53.2,85,65,28,711.8,0,12,4.4,0.157,29.5,9.2,113
2025-02-25 00:00:00,0.62,64.7,67.3,131.9,3,55,11,713.8,0,26,4.6,0,19.01,3.7,29
2025-02-25 06:00:00,0.43,40,66.7,106.6,3,245,27,711.4,0,25,4.7,0,16.58,6.8,251
2025-02-25 12:00:00,1.55,66.9,111.1,177.8,28,254,82,713,0,9,5.4,0.454,28.94,5.4,41
2025-02-25 18:00:00,0.28,7.7,38.7,46.4,45,54,17,709.3,0,7,4.3,0.165,32.24,10.3,103
2025-02-26 00:00:00,0.45,27.5,41.8,69.2,10,66,21.8,710.4,0,60,4.5,0,20.08,5.4,38
2025-02-26 06:00:00,0.42,40.3,43.6,83.8,1,66,18,708.8,0,82,4.4,0,15.28,4.4,271
2025-02-26 12:00:00,0.6,34.1,44.9,79,34,117,31,709.9,0,33,4.6,0.447,25.33,8.7,60
2025-02-26 18:00:00,0.69,5.2,51.8,56.9,94,91,41,707.9,0,26,5.2,0.134,30.24,7.7,81
2025-02-27 00:00:00,0.54,14,38.3,52.2,13,114,32,710.3,0,59,4.8,0,21.29,6,62
2025-02-27 06:00:00,0.5,29,45.5,74.4,1,70,14,711.5,0,74,4.2,0,17.87,4.3,241
2025-02-27 12:00:00,0.5,38.3,25.4,63.7,27,190,22,717.3,0,56,4.2,0.325,21.96,20.1,23
2025-02-27 18:00:00,0.61,41.6,44.8,86.3,23,60,12,716.4,0,40,4.1,0.018,22.68,12,34
2025-02-28 00:00:00,0.31,8.1,32.1,40.2,21,54,24.6,717.7,0,75,3.8,0,17.39,3.6,286
2025-02-28 06:00:00,0.29,38.2,41.6,79.8,18,49,19.4,716.3,0,58,3.8,0,16.49,6.9,23
2025-02-28 12:00:00,0.51,27,37.2,64.2,23,86,13,716.8,0,52,4.1,0.196,18.8,5.9,61
