Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2021-02-06 12:00:00,1.97,,,,3,135,16,709.2,0,46,,0.457,22.67,10.7,52
2021-02-06 18:00:00,1.52,,,,9,54,7,710.1,0,21,,0.101,25.26,10.4,60
2021-02-07 00:00:00,1.49,,,,7.4,50,9,714,0,27,,0,17.32,2.1,305
2021-02-07 06:00:00,1.59,,,,9.2,54,7.4,712.9,0,36,,0,13.58,3.3,5
2021-02-07 12:00:00,1.202,,,,21,80,30.2,714.32,0,53.4,,0,26.508,8.62,64.4
2021-02-07 18:00:00,1.202,,,,21,80,30.2,714.32,0,53.4,,0,26.508,8.62,64.4
2021-02-08 00:00:00,1.202,,,,21,80,30.2,714.32,0,53.4,,0,26.508,8.62,64.4
2021-02-08 06:00:00,1.43,,,,8.8,59,21.6,709.5,0,78,,0,14.58,2.4,6
2021-02-08 12:00:00,2.08,,,,8,98,11,711.3,0,45,,0.468,22.9,6.4,52
2021-02-08 18:00:00,1.51,,,,34,60,30,710.2,0,35,,0.075,26.95,7.8,113
2021-02-09 00:00:00,1.59,,,,5.4,79,19,712.8,0,56,,0,20.88,3.3,264
2021-02-09 06:00:00,1.86,,,,4.4,127,26,712.6,0,70,,0,16.76,3.8,258
2021-02-09 12:00:00,2.37,,,,16,122,17,713.8,0,41,,0.443,25.6,7.4,77
2021-02-09 18:00:00,1.74,,,,20,72,17,710.9,0,44,,0.085,26.56,11.5,114
2021-02-10 00:00:00,1.77,,,,8,81,35,712.3,0,73,,0,21.25,8.2,114
2021-02-10 06:00:00,1.51,,,,1,95,31,710.8,0,84,,0,19.4,5.9,74
2021-02-10 12:00:00,2.16,,,,2,119,25,711.8,0,70,,0.125,22.01,6.5,48
2021-02-10 18:00:00,1.89,,,,18,100,28,708.6,0,54,,0.052,24.89,6.8,96
2021-02-11 00:00:00,1.97,,,,3,77.8,27,709.3,0,76,,0,22.06,8.1,107
2021-02-11 06:00:00,1.54,,,,2,71.2,15,709.1,0,88,,0,18.85,6.8,103
2021-02-11 12:00:00,1.92,,,,18.8,50.6,6,711.4,0,85,,0.131,14.12,14.8,39
2021-02-11 18:00:00,1.9,,,,10.4,45,2,711.8,0,77,,0.015,10.68,11.3,43
2021-02-12 00:00:00,1.62,,,,3,38.4,5.4,714.2,0,88,,0,7.33,6.9,60
2021-02-12 06:00:00,1.44,,,,3,33.6,7,712.8,0,91,,0,7.86,5.6,66
2021-02-12 12:00:00,1.88,,,,3,40,6,715.4,0,90,,0.062,7.19,7.9,57
2021-02-12 18:00:00,2.09,,,,4,68,13,713.6,0,82,,0.018,8.08,3.7,287
2021-02-13 00:00:00,1.87,,,,1,36,5,714,0,87,,0,6.83,7.4,52
2021-02-13 06:00:00,1.51,,,,2,19,3,712.2,0,92,,0,4.51,6.8,81
2021-02-13 12:00:00,1.69,,,,3,28,8,715,0.01,90,,0.101,4.7,9.4,46
2021-02-13 18:00:00,1.98,,,,1.8,53,6,712.9,0,78,,0.018,5.72,6.4,54
2021-02-14 00:00:00,1.84,,,,1,46,6,713.9,0,89,,0,3.87,5.9,99
2021-02-14 06:00:00,1.52,,,,5,21,14,711.4,0.01,92,,0,2.14,4.8,100
2021-02-14 12:00:00,1.47,,,,4,27,6,711.9,0,90,,0.077,3.18,5.3,93
2021-02-14 18:00:00,1.58,,,,4.6,38,9,712,0,89,,0.007,2.36,15,41
2021-02-15 00:00:00,1.3,,,,1,18,5.6,717.3,0,82,,0,-1.31,16,36
2021-02-15 06:00:00,1.13,,,,5,28,8.6,717.6,0,80,,0,-3.85,10,60
2021-02-15 12:00:00,1.42,,,,4,42,8.2,719.4,0,70,,0.173,-4.58,9.9,42
2021-02-15 18:00:00,1.6,,,,13,67,17,716.3,0,60,,0.094,1.47,6.1,135
2021-02-16 00:00:00,1.44,,,,11,52,11,717.9,0,70,,0,-0.24,7,121
2021-02-16 06:00:00,1.26,,,,11,38,8,716.1,0,64,,0,-1.46,7.4,109
2021-02-16 12:00:00,1.37,,,,16,61,20,714.8,0,55,,0.466,2.77,8.5,108
2021-02-16 18:00:00,1.46,,,,14,55,3,709.1,0,51,,0.105,8.27,8.3,115
2021-02-17 00:00:00,1.54,,,,1,38,6,709.4,0,66,,0,3.51,2.7,338
2021-02-17 06:00:00,1.57,,,,1,54,12,711,0,71,,0,2.47,6.2,51
2021-02-17 12:00:00,2.07,,,,7,105,23,710.6,0,37,,0.493,14.35,4.7,52
2021-02-17 18:00:00,1.74,,,,13,51,6,709,0,29,,0.109,18.69,10.7,88
2021-02-18 00:00:00,1.53,,,,14,43,8,713,0,62,,0,9.92,10.1,112
2021-02-18 06:00:00,1.41,,,,7,38,14,714.8,0,90,,0,4.05,4.9,66
2021-02-18 12:00:00,1.81,,,,4,60,9,717.9,0,70,,0.167,8.05,6.6,51
2021-02-18 18:00:00,1.77,,,,21.6,62,3,720.5,0,71,,0.022,5.58,15.8,51
2021-02-19 00:00:00,1.53,,,,3,48,11,724.9,0,70,,0,2.57,9.1,57
2021-02-19 06:00:00,1.33,,,,4,30,9,725.1,0,67,,0,0.81,8.1,38
2021-02-19 12:00:00,1.7,,,,7,60.8,4,725.3,0,52,,0.504,6.87,6.6,46
2021-02-19 18:00:00,1.65,,,,17,59,31,721.2,0,35,,0.113,12.75,10.8,103
2021-02-20 00:00:00,1.62,,,,21,56.8,15,722.1,0,45,,0,7.42,7.2,122
2021-02-20 06:00:00,1.52,,,,4,93.6,21,719.9,0,59,,0,3.97,2.4,275
2021-02-20 12:00:00,2.1,,,,7,105.4,15,719.5,0,35,,0.497,13.11,7,75
2021-02-20 18:00:00,1.66,,,,22,62.2,7,715.3,0,34,,0.115,19.76,10,115
2021-02-21 00:00:00,1.88,,,,7,70,9,715.7,0,65,,0,12.46,7.7,66
2021-02-21 06:00:00,1.69,,,,3.8,73.2,14,713.6,0,84,,0,8.38,2.6,301
2021-02-21 12:00:00,1.84,,,,17,120.4,38,713.4,0,36,,0.5,20.33,5.3,54
2021-02-21 18:00:00,1.77,,,,66,63.2,2,711.7,0,24,,0.11,26.71,9.1,84
2021-02-22 00:00:00,1.78,,,,9,68,7,715.5,0,44,,0,18.79,5.4,78
2021-02-22 06:00:00,1.53,,,,18.4,49.4,13,718.1,0,55,,0,13.71,4.3,26
2021-02-22 12:00:00,2.04,,,,27,80.8,20,719.6,0,36,,0.216,21.86,4.3,137
2021-02-22 18:00:00,1.79,,,,35,75,16,716.8,0,40,,0.097,23.22,10.5,142
2021-02-23 00:00:00,1.8,,,,14,85,10,717.2,0,60,,0,19,7.9,120
2021-02-23 06:00:00,1.8,,,,7,50,17,716,0,88,,0,15.18,2.6,70
2021-02-23 12:00:00,1.89,,,,9,88,23,716.6,0,71,3.1,0.211,18.02,6.6,27
2021-02-23 18:00:00,1.96,,,,31,52,17,712,0,40,0.8,0.097,25.65,7.9,165
2021-02-24 00:00:00,1.99,18.4,21.7,36,5,34,3,712.7,0,64,,0,19.43,5.9,60
2021-02-24 06:00:00,1.99,13.1,23,32.1,4.4,46,20.8,711.7,0,79,,0,15.7,2.8,270
2021-02-24 12:00:00,2.02,43.1,30.5,69.7,22,151,16,713.3,0,31,,0.482,28.87,8.3,56
2021-02-24 18:00:00,2.04,,,,43,84,20,711.2,0,32,0.7,0.097,30.4,10.7,127
2021-02-25 00:00:00,2.05,47.8,41.5,85.5,4,78,22,713.3,0,46,,0,24.01,3.7,22
2021-02-25 06:00:00,2.08,46,22.4,64.5,3,61,19,712.6,0,78,,0,18.89,4,35
2021-02-25 12:00:00,2.09,25.5,23,44.6,17,81,5,713.6,0,46,,0.429,26.85,7.3,69
2021-02-25 18:00:00,2.13,,,,36,93,22,709.9,0,33,,0.081,29.85,11.7,139
2021-02-26 00:00:00,2.12,22.2,18.6,36.7,5,66,14,710.8,0,49,,0,23.32,7.7,61
2021-02-26 06:00:00,2.15,25.8,18.3,40.1,4,56,23,710.4,0,76,,0,19.86,5.8,356
2021-02-26 12:00:00,2.14,28.8,17.3,42.1,14,78,31,711.8,0,55,,0.479,24.53,7.7,68
2021-02-26 18:00:00,2.19,4.2,23.4,23.5,27,91,30,709,0,53,0.5,0.063,25.26,9.9,123
2021-02-27 00:00:00,2.21,9.9,23.8,29.7,10,68,4,710.1,0,60,,0,21.92,6.4,96
2021-02-27 06:00:00,2.22,7.9,17.3,21.1,4,68,26,708.5,0,82,,0,19.01,2.1,135
2021-02-27 12:00:00,2.23,33.1,19.8,49,9,114,16,709.9,0,66,,0.247,22.5,6.5,72
2021-02-27 18:00:00,2.25,10.4,38.8,45.2,29,134,30,708,0,53,,0.059,25.82,6.7,70
2021-02-28 00:00:00,2.24,38.8,21.6,56.5,4,80.6,24,709.2,0,65,,0,23.04,7,45
2021-02-28 06:00:00,2.24,27.5,16.8,40.3,5.4,56,12,708.3,0,86,,0,19.43,3.7,10
2021-02-28 12:00:00,2.29,5.7,15.1,16.8,35,97.8,18,709.3,0,54,,0.475,27.01,6.5,100
2021-02-28 18:00:00,2.32,,,,57,94.2,26,707,0,31,7.1,0.076,31.56,9,118
2021-03-01 00:00:00,1.202,,,,21,80,30.2,714.32,0,53.4,,0,26.508,8.62,64.4
2021-03-01 06:00:00,2.3,38.8,23.5,58.4,3,85,27.4,709.9,0,70,,0,21.44,2.5,9
2021-03-01 12:00:00,2.35,43,13.8,52.9,5,186,19,713.9,0,63,3.4,0.429,21.91,20.2,48
2021-03-01 18:00:00,2.28,36.6,15.2,48,19.8,77,11.8,716,0,47,3.3,0.015,18.02,13.5,37
2021-03-02 00:00:00,2.25,12.4,13.5,21.9,9,54,15.2,720.1,0,50,3.1,0,14.09,11.8,51
2021-03-02 06:00:00,2.2,10,12.2,18.3,6,27,14.6,719.4,0,51,,0,12.17,11.7,33
2021-03-02 12:00:00,2.2,23.4,20.7,40.2,25,53,8,720,0,39,3.4,0.329,15.38,6.7,31
2021-03-02 18:00:00,2.17,5.7,27.6,29.3,44,61,17,715.9,0,34,3.6,0.113,18.75,8,96
2021-03-03 00:00:00,2.17,,,,16,41,19,716.8,0,38,9,0,13.95,3,232
2021-03-03 06:00:00,2.13,40.4,39.3,76,3,57,10,716.1,0,46,4.1,0,11.4,1.7,5
2021-03-03 12:00:00,2.15,18,33.6,47.7,36,93,9.2,717.1,0,29,5.3,0.51,19.35,6.8,97
2021-03-03 18:00:00,2.17,6,27.1,29.1,37,69,19,714.5,0,28,4.3,0.108,24.06,8.8,109
2021-03-04 00:00:00,2.17,4.1,29.3,29.4,20,62,2,715.9,0,39,3.8,0,18.88,6.3,103
2021-03-04 06:00:00,2.16,50.1,34.7,81,3,67,17,715.1,0,72,4.8,0,13.88,4.2,28
2021-03-04 12:00:00,2.18,20.8,40.5,57.5,37,99,7,715.1,0,38,5.7,0.506,22.88,7.4,67
2021-03-04 18:00:00,2.22,5.4,27.6,28.9,34,72,9,711.2,0,34,10.6,0.07,27.42,10.8,108
2021-03-05 00:00:00,2.22,5,17.9,18.9,14,46,7,711.3,0,73,7.6,0,20.17,5.4,94
2021-03-05 06:00:00,2.21,24.2,24.5,44.7,6,47,8,710.6,0,85,4.2,0,17.57,9.6,28
2021-03-05 12:00:00,2.17,21.8,24.1,41.9,30,94,5,713.6,0,22,3.5,0.516,26.58,16.8,39
2021-03-05 18:00:00,2.16,33.1,36.9,66.2,26,57,8,712.5,0,17,5.7,0.133,27.46,11.3,58
2021-03-06 00:00:00,2.15,,,,24,59,16,716.4,0,20,7.2,0,20.32,3.1,136
2021-03-06 06:00:00,2.12,12.6,26.2,34.9,24,93,12,718.5,0,44,3.5,0,15.45,8.2,69
2021-03-06 12:00:00,2.08,10.4,17.7,24.2,45,76,6,719.6,0,34,3.8,0.511,19.29,8.3,51
2021-03-06 18:00:00,2.06,,,,56,77,11,715.9,0,28,4,0.111,22.41,8.7,108
2021-03-07 00:00:00,2.04,2,11.2,11.3,31,89,14,718.5,0,56,2.4,0,15.52,13.9,116
2021-03-07 06:00:00,2.03,,,,34,52,28,717.9,0,69,8,0,12.88,8.4,92
2021-03-07 12:00:00,2,,,,34,61,25,720.4,0,74,2.9,0.07,13.65,7.4,120
2021-03-07 18:00:00,2,3.2,14.3,15.5,28,68,18,719.5,0,66,4.6,0.015,15.47,6.3,81
2021-03-08 00:00:00,1.99,,,,40,44,9,721.1,0,74,2.2,0,14.59,6.7,120
2021-03-08 06:00:00,1.98,4.4,11.8,14.2,21,36,27,720.2,0,87,1.6,0,13.51,2.3,81
2021-03-08 12:00:00,1.96,9.3,14.3,21.6,19,50,4,722,0,81,1.6,0.091,15.44,8,89
2021-03-08 18:00:00,1.89,3.1,13.5,14.6,24,64,16,719.7,0,67,,0.034,18.53,8.3,117
2021-03-09 00:00:00,1.96,,,,27,57,14.4,719.9,0,74,1.7,0,17.54,7.8,107
2021-03-09 06:00:00,1.78,,,,25,32,6,717.4,0,87,1.5,0,16.01,5.6,123
2021-03-09 12:00:00,1.89,8.8,10.5,17.4,27,62,10,719,0,67,1.6,0.307,20.16,7.6,84
2021-03-09 18:00:00,1.74,2.1,10.8,10.9,38,73,17,714.1,0,36,1.9,0.099,27.78,9.9,138
2021-03-10 00:00:00,1.74,4.5,10.7,13.2,18,61,7,715.1,0,73,1.8,0,19.01,7.4,76
2021-03-10 06:00:00,1.54,9.4,11.3,18.7,13,72,16,713.6,0,80,2.3,0,17.47,4,64
