Fecha y hora,CO (ppm),NO (ppb),NO2 (ppb),NOX (ppb),O3 (ppb),PM10 (ug/m3),PM2.5 (ug/m3),PRS (mmHg),RAINF (mm/h),RH (%),SO2 (ppb),SR (kW/m2),TOUT (¼C),WSR (km/h),WDR (azimutal)
2022-05-23 00:00:00,1.21,4.4,13.3,17.7,26,33,5,714.6,0.05,84,4.9,0,22.32,12.7,80
2022-05-23 06:00:00,1.31,6,18.3,24.3,18,55,9,712.3,0.01,87,3.18,0,21.55,6.5,87
2022-05-23 12:00:00,1.3,11.6,19.2,30.7,20,28,17,712.2,0.01,82,4.7,0.109,23.68,8.5,77
2022-05-23 18:00:00,1.47,14.5,28.5,42.9,12,87,18,708.6,0.02,81,4.4,0.035,24.49,8.6,68
2022-05-24 00:00:00,1.38,7.9,10.4,18.2,24,61,8,709.3,0.18,85,4.56,0,21.49,14.2,7
2022-05-24 06:00:00,1.17,18.5,26.6,45.1,11,7,5,708.4,0,88,4.78,0,20.12,8.8,53
2022-05-24 12:00:00,1.06,9.7,15,24.6,22,29,15,707.9,0,81,4.3,0.135,21.65,8.8,91
2022-05-24 18:00:00,1.88,39.8,34.5,74.3,17,55,25,704.8,0,66,4.6,0.153,27.12,7.9,10
2022-05-25 00:00:00,1.19,21.2,22.8,44.1,6.8,96,30,706.1,0,78,5,0,24.51,6.2,29
2022-05-25 06:00:00,1.31,38.7,16.2,54.9,6,96,29,708.7,0,80,4.9,0,23.12,7,11
2022-05-25 12:00:00,1.11,10.9,19.2,30.1,25,37,9,712.1,0,76,4.7,0.103,21.54,8.3,81
2022-05-25 18:00:00,1.12,9,19.3,28.3,40,39,17,709.8,0,48,4.7,0.238,28.49,8.8,70
2022-05-26 00:00:00,0.99,3.9,18,21.8,32,40,8.6,712.9,0,61,5.5,0,24.08,7.5,76
2022-05-26 06:00:00,1.09,8.1,25.6,33.7,22,28,13,713.2,0,67,4.5,0.001,23.33,7.3,76
2022-05-26 12:00:00,0.98,7,11.7,18.7,50,38,22,713.5,0,50,4.5,0.609,29.58,9.9,77
2022-05-26 18:00:00,1.04,5.2,13.5,18.6,44,35,19,710.5,0,36,5.08,0.24,34.41,11.5,101
2022-05-27 00:00:00,1.1,4.1,12.4,16.5,22,54,32,712.6,0,65,4.6,0,27.81,12.9,94
2022-05-27 06:00:00,1.17,11.8,16.4,28.2,8,89,38,712.6,0,81,5.5,0.001,24.4,5.3,74
2022-05-27 12:00:00,1.21,15.6,21.3,36.9,40,94,40,714.1,0,53,5.3,0.581,30.56,9.6,51
2022-05-27 18:00:00,1.1,4.9,13.2,18.1,43,71,39,710.5,0,32,7.7,0.223,35.36,11.8,105
2022-05-28 00:00:00,1.15,5,14.4,19.4,17,55,27,712.2,0,62,4.7,0,27.29,10.8,88
2022-05-28 06:00:00,1.03,11.4,14.8,26.2,6,73,18,711.5,0,80,5.2,0.001,23.49,3.8,60
2022-05-28 12:00:00,1.32,12.1,26.9,39,51,121,47,711.1,0,50,7.6,0.578,31.03,9.5,61
2022-05-28 18:00:00,0.96,4.5,11.5,16,31.2,64,19,707,0,17,5.8,0.243,36.89,14.8,108
2022-05-29 00:00:00,1.16,6.1,13.6,19.6,15,60,10,708.4,0,57,5.4,0,27.74,10.7,76
2022-05-29 06:00:00,1.08,16.9,16.4,33.3,5,65,11,707.4,0,77,6.3,0.002,23.26,4.9,48
2022-05-29 12:00:00,1.05,5.8,13.9,19.6,64,62,27,707,0,47,17.4,0.576,30.32,8.9,55
2022-05-29 18:00:00,1.47,4.7,12.9,17.6,36,112,18,703.4,0,26,5.5,0.13,35.37,13.7,107
2022-05-30 00:00:00,1.04,7,12,18.9,11,68,11,705.5,0,58,7.4,0,27.49,10.4,57
2022-05-30 06:00:00,1.26,34.1,13.1,47.1,6,53,10,705.5,0,72,5,0.001,23.99,7.6,48
2022-05-30 12:00:00,1.12,12.1,14.5,26.6,35,55,22,706.7,0,53,5.12,0.561,29.23,8.9,58
2022-05-30 18:00:00,1.12,6,14.9,20.9,37,54,22,704.3,0,27,4.9,0.223,36.97,12.5,105
2022-05-31 00:00:00,1.24,5.6,12.5,18,15,50,13,707.8,0,67,9,0,27.08,12.9,71
2022-05-31 06:00:00,1.13,6.6,15.2,21.8,13,70,16,707.7,0,75,4.6,0.001,24.95,10,90
2022-05-31 12:00:00,1.958,57.22,33.1,90.24,11,76.4,9.2,710.44,4.33681E-19,60,3.48,0,20.384,7.34,196.6
2022-05-31 18:00:00,1.11,7.6,15.9,23.5,27,40,20,706.6,0,26,5.6,0.15,36.21,13.5,99
2022-06-01 00:00:00,1.958,57.22,33.1,90.24,11,76.4,9.2,710.44,4.33681E-19,60,3.48,0,20.384,7.34,196.6
2022-06-01 06:00:00,1.11,15.6,14.4,30,8,32,4,709.5,0,74,4.8,0,24.62,9.2,68
2022-06-01 12:00:00,0.99,9.4,11.6,20.9,30,41,17,710.4,0,51,4.8,0.581,30.3,13.6,84
2022-06-01 18:00:00,1.28,11.6,16.3,28,20,45,8,707.5,0,34,5.2,0.213,34.77,15.3,78
2022-06-02 00:00:00,0.85,5,7.9,12.9,12,28,10.2,711.1,0,70,4.38,0,25.4,11.7,102
2022-06-02 06:00:00,0.96,10.5,14.2,24.7,8,20,3,711.4,0,76,5.6,0,23.46,8.1,82
2022-06-02 12:00:00,1.03,14.5,12.2,26.6,26,23,11,711.3,0,52,4.7,0.479,29.5,9.4,76
2022-06-02 18:00:00,1.01,9.7,14.7,24.4,19,23,6,708.4,0,31,5,0.125,33.79,13.6,86
2022-06-03 00:00:00,0.88,4.8,10.6,15.3,17,36,6,711.8,0,63,4.7,0,25.5,10.9,100
2022-06-03 06:00:00,1.14,19.9,16,35.9,6,52,4,710.6,0,75,4.6,0.002,23.24,4.7,42
2022-06-03 12:00:00,1.34,24.4,27,51.4,23,62,22,711.5,0,55,7.7,0.309,27.92,7.6,49
2022-06-03 18:00:00,0.99,10.6,21.6,32.2,19,60,7,709.1,0,43,7.5,0.062,29.96,13.5,170
2022-06-04 00:00:00,0.98,5.2,14.8,20,21,84,11,710.7,0,54,4.8,0,26.31,10.6,92
2022-06-04 06:00:00,1.13,29.1,20.6,49.7,4,49,10,710.5,0,67,5.7,0.002,23.17,4.4,268
2022-06-04 12:00:00,1.11,12.9,19.7,32.5,46,42,22,710.8,0,38,6.2,0.585,32.02,8.6,54
2022-06-04 18:00:00,0.87,4.5,8.6,13.1,41,28,20,706.8,0,25,4.9,0.258,36.2,9.9,108
2022-06-05 00:00:00,1.02,4.4,13.1,17.4,18,42,13,708.7,0,49,4.7,0,28.37,10.3,92
2022-06-05 06:00:00,1.02,8.6,13.4,22,10,27,11.4,707.9,0,72,4.8,0.002,23.19,4.4,57
2022-06-05 12:00:00,1.07,5.6,16.5,22,82,75,35,707.3,0,27,7.2,0.599,35.19,7.9,55
2022-06-05 18:00:00,0.86,4.8,10.1,14.8,48,36,13,704.6,0,14,5.2,0.259,39.82,11.9,126
2022-06-06 00:00:00,0.92,6.2,14.1,20.3,18,39,3,706.8,0,40,6.6,0,29.15,8.8,55
2022-06-06 06:00:00,1.36,49.2,22.4,71.6,5,52,10,706.1,0,57,6.8,0.002,25.02,5.9,26
2022-06-06 12:00:00,1.59,11.5,44.8,56.2,78,133,46.6,706.5,0,30,9.4,0.58,36.12,8.5,58
2022-06-06 18:00:00,1,5.3,16.3,21.6,51,53,7,704.1,0,15,5.4,0.25,41.49,11.9,136
2022-06-07 00:00:00,1.08,5.7,14.2,19.8,14,73,12,706.8,0,53,7.8,0,30.06,8.9,63
2022-06-07 06:00:00,1.1,16.6,17.9,34.5,7,95,33,707.4,0,77,5.8,0.002,24.54,5.8,54
2022-06-07 12:00:00,1.37,10.3,31.9,42.1,70,109,52,708.4,0,47,9.7,0.582,32.63,9.9,45
2022-06-07 18:00:00,0.91,4.7,13.6,18.3,49,75,41,706.5,0,12,7.2,0.255,40.42,13.5,101
2022-06-08 00:00:00,1.15,4,13.5,17.4,25,64,18,709.5,0,55,8.1,0,27.86,11.8,77
2022-06-08 06:00:00,1.03,9.8,14.4,24.1,13,64,20,710,0,75,5.72,0.001,23.9,5.6,57
2022-06-08 12:00:00,1.07,7.2,17.7,24.9,67,85,38,710.1,0,45,6.8,0.582,31.98,7.9,65
2022-06-08 18:00:00,1.09,7.7,17.5,25.2,36,64,26,707.9,0,20,6.2,0.244,37.23,13.4,73
2022-06-09 00:00:00,1.03,4.8,9.4,14.1,17,44,8,711.4,0,62,5.9,0,27.5,13.5,84
2022-06-09 06:00:00,1.13,11.7,12.3,24,8,54,16,711.4,0,76,5.3,0.001,25.01,9.2,70
2022-06-09 12:00:00,1.02,7.9,12.2,20,38,53,22,712.8,0,47,5.9,0.546,31.38,12.1,79
2022-06-09 18:00:00,0.96,6.1,9.1,15.1,26,156,21,710.7,0,40,6.5,0.178,32.14,18,108
2022-06-10 00:00:00,1.06,7.3,14,21.3,11,28,15,711.9,0,64,4.7,0,26.93,10.1,69
2022-06-10 06:00:00,1.29,36.7,14.3,51,4,40,12,711.6,0,77,5.6,0.001,24.37,6.8,38
2022-06-10 12:00:00,1.23,9.2,21.2,30.4,60,50,42,711,0,48,6.1,0.572,31.39,8.2,47
2022-06-10 18:00:00,1,5.4,12.5,17.8,43,42,14,708.3,0,24,5.3,0.193,37.55,10.1,109
2022-06-11 00:00:00,1.02,7,12.7,19.6,14,40,8,710.8,0,57,6.5,0,27.98,10,68
2022-06-11 06:00:00,1.18,31.8,15.8,47.6,4,61,19,710.1,0,72,7.2,0.002,24.4,6.7,46
2022-06-11 12:00:00,1.17,9.7,22,31.7,62,85,33,710.4,0,46,8,0.577,31.79,9.1,37
2022-06-11 18:00:00,0.95,7.4,14.2,21.5,32,32,25,707.1,0,18,5.3,0.257,39.09,12.3,81
2022-06-12 00:00:00,1.07,6.7,12.9,19.6,12,70,30,709.7,0,50,8.3,0,30.01,12.7,73
2022-06-12 06:00:00,0.96,12.5,9.8,22.2,7,83,28,710,0,76,5.9,0.001,24.47,6.9,46
2022-06-12 12:00:00,0.98,5.3,8.1,13.4,43,67,33,710.2,0,41,5.5,0.594,32.77,10,60
2022-06-12 18:00:00,1.057319676,19.30354247,22.65309432,41.94413146,24.94707158,68.93505376,21.01942186,712.7539547,0.002283397,52.83633248,5.396589418,0.132387083,23.93691421,8.441058472,94.67379222
2022-06-13 00:00:00,0.9,5.4,11.6,16.9,21,93,29,709.9,0,44,5.5,0,30.41,15.7,89
2022-06-13 06:00:00,1,12.9,16.1,29,7,93,24,710.1,0,64,5.4,0.001,24.5,4.8,74
2022-06-13 12:00:00,1.02,14.2,17.1,31.2,39,91,39,710.7,0,33,5.5,0.557,33.23,9.1,49
2022-06-13 18:00:00,1.09,8.2,16.6,24.8,23,116,28,708.2,0,34,5.4,0.126,32.85,13.5,93
2022-06-14 00:00:00,0.84,4.1,8.5,12.5,22,76,13,710.5,0,51,5.1,0,27.85,14,107
2022-06-14 06:00:00,1.05,19.9,16.4,36.3,8,78,27,710.2,0,57,5.2,0.001,24.92,6.7,57
2022-06-14 12:00:00,1.01,8.6,17,25.5,53,67.6,49,712.02,0,34,5.9,0.534,30.49,7.9,74
2022-06-14 18:00:00,0.96,7.2,13.1,20.3,34,71,16,708.2,0,25,4.7,0.259,34.94,17.3,96
2022-06-15 00:00:00,0.93,4.4,8.6,13,22,40,6,711.6,0,61,4.6,0,25.38,13.1,115
2022-06-15 06:00:00,0.89,5.8,12.4,18.2,15,34,8,711.3,0,72,4.7,0.001,23.92,10.5,100
2022-06-15 12:00:00,0.94,7.9,8.7,16.5,28,46,23,711.9,0,44,5.3,0.612,31.3,13.7,112
2022-06-15 18:00:00,0.94,8.1,11.1,19.1,24,103,26,709.6,0,28,5.3,0.265,34.97,16.5,105
2022-06-16 00:00:00,0.82,5.4,10.1,15.4,18,116,31,713.2,0,47,5,0,27.68,14,104
2022-06-16 06:00:00,0.95,8.6,13.3,21.9,9,103,28,713.2,0,72,4.6,0.002,23.57,9,89
2022-06-16 12:00:00,0.91,9.7,9.7,19.3,24,119,43,713.4,0,32,4.9,0.582,32.87,15.4,97
2022-06-16 18:00:00,1.958,57.22,33.1,90.24,11,76.4,9.2,710.44,4.33681E-19,60,3.48,0,20.384,7.34,196.6
2022-06-17 00:00:00,0.89,6.8,12.9,19.8,15,116,27,714.4,0,51,4.9,0,26.85,11.5,86
2022-06-17 06:00:00,1.13,23.8,14.2,38,6,112,33,713.7,0,74,5.3,0.002,22.81,6.7,56
2022-06-17 12:00:00,0.99,9.5,11.8,21.2,30,122,44,713.8,0,44,5.5,0.576,30.79,13.5,86
2022-06-17 18:00:00,0.93,11.7,15.6,27.3,22,57,27,710.5,0,24,6.4,0.268,35.94,13.8,84
2022-06-18 00:00:00,0.89,6.3,10.5,16.7,15,67,9,712.9,0,58,5.12,0,26.79,13.2,90
2022-06-18 06:00:00,1.18,36.4,13,49.4,5,51,13,712.4,0,74,6,0.001,23.45,7.7,37
2022-06-18 12:00:00,0.96,7.8,10.3,18,32,69,29,713.1,0,46,5.3,0.577,30.59,13.2,72
2022-06-18 18:00:00,0.86,6.9,10.2,17.1,21,246,30,711.8,0,49,5.5,0.095,28.96,13.9,99
2022-06-19 00:00:00,0.98,5.7,13.9,19.6,15,30,13,713,0,65,5.2,0,26.05,9.4,83
2022-06-19 06:00:00,0.91,9.3,9.2,18.4,9,27,5,712.8,0,79,4.5,0.001,22.86,10.4,61
2022-06-19 12:00:00,0.88,6.1,7.9,14,32,18,17.6,713.7,0,46,5.34,0.574,30.64,13.5,89
2022-06-19 18:00:00,0.94,5.4,10.5,15.9,34,38,13,711,0,28,6.3,0.169,34.48,15.7,108
2022-06-20 00:00:00,0.97,4.2,12,16.1,21,29,5,713.3,0,51,4.7,0,27.27,12.4,87
2022-06-20 06:00:00,1,9.4,13.6,23,9,31,11,713.8,0,75,4.6,0.002,23.78,8.1,86
2022-06-20 12:00:00,0.9,8.1,11.2,19.3,35,36,15,714.1,0,37,5,0.588,32.75,13.7,80
2022-06-20 18:00:00,1.31,9.8,13.9,23.6,28,44,23,711.8,0,29,5,0.254,34.7,16.3,124
2022-06-21 00:00:00,0.91,4.5,12.3,16.7,28,40,13,714.5,0,54,4.9,0,27.39,13.6,91
2022-06-21 06:00:00,0.98,7.6,15.2,22.8,12,40,8,714.8,0,74,4.8,0.001,23.81,8.1,87
2022-06-21 12:00:00,0.94,7.5,11.3,18.7,37,44,16,715.6,0,39,5.1,0.577,31.94,13.1,89
2022-06-21 18:00:00,0.92,7.6,14.2,21.9,27,35,9,713.3,0,35,5.7,0.11,33.17,16.8,89
2022-06-22 00:00:00,1.01,4.1,12.7,16.7,18,13,9,716,0.01,74,4.6,0,24.36,7.1,97
2022-06-22 06:00:00,1.1,17,15.1,32.1,6,28,10,714.9,0,82,4.92,0.001,23.06,6.8,71
2022-06-22 12:00:00,0.92,7.5,8.7,16.1,27,45,19,715.7,0,47,4.8,0.522,30.24,13.7,107
2022-06-22 18:00:00,1.09,8.4,13.4,21.8,25,80,24,713.1,0,33,5.2,0.207,32.89,16,103
2022-06-23 00:00:00,0.84,6.2,14.5,20.6,17,44,6,714.5,0,56,4.5,0,26.02,9.5,97
2022-06-23 06:00:00,1.35,50.4,21.3,71.7,5,39,6,714.1,0,72,6.3,0.001,22.56,5.4,13
2022-06-23 12:00:00,0.94,10.6,12.1,22.7,29,71,21,713.9,0,34,5.2,0.588,31.29,13.1,85
2022-06-23 18:00:00,1.01,8.8,13.3,22.1,26,78,32,710.5,0,19,5.3,0.255,35.15,13.9,105
2022-06-24 00:00:00,0.82,6.4,10.3,16.7,13,70,15,712.4,0,49,5.3,0,27.16,12.6,87
2022-06-24 06:00:00,1.29,46.9,15.5,62.4,4,87,21,711.7,0,67,5.4,0.001,23.4,6.1,38
2022-06-24 12:00:00,0.93,9.3,19.1,28.4,51,107,37,711.8,0,35,14.1,0.592,32.24,11.9,76
2022-06-24 18:00:00,0.95,7.2,16,23.2,37,56,23,708.8,0,16,5.9,0.261,37.04,14.1,104
2022-06-25 00:00:00,0.93,5.6,15.9,21.5,18,35,7,711.5,0,51,8.8,0,27.7,11.6,76
2022-06-25 06:00:00,1.01,16.9,17,33.9,8,38,6,711.7,0,72,4.8,0.001,23.41,6.9,55
2022-06-25 12:00:00,1.01,10.1,15.8,25.8,42,53,26,712.6,0,45,5.6,0.586,30.47,9.8,72
2022-06-25 18:00:00,0.83,5.3,11.5,16.8,41,29,14,709.9,0,23,9,0.273,36.39,12.5,93
2022-06-26 00:00:00,0.96,4.4,10.4,14.8,27,37,3,713.9,0,58,4.9,0,26.97,14,94
2022-06-26 06:00:00,1.04,7.8,14.3,22.1,14,30,9.4,713.6,0,73,5.4,0.001,24.1,6.7,60
2022-06-26 12:00:00,0.94,4.9,9.1,14,55,37,25.4,714.6,0,47,9.2,0.571,30.63,10.8,74
2022-06-26 18:00:00,0.91,5.4,10.1,15.5,37,23,9.4,712.4,0,25,5.2,0.231,35.52,11.7,89
2022-06-27 00:00:00,0.89,5,17.5,22.5,20,25,11,715.6,0,51,14.6,0,28.17,10.3,88
2022-06-27 06:00:00,1.14,22.1,16.5,38.6,8,41,17,715.5,0,72,5.8,0.001,24.35,6.4,46
2022-06-27 12:00:00,0.91,6.1,10.7,16.8,49,54,27,715.7,0,42,7,0.607,32.24,10.3,83
2022-06-27 18:00:00,0.96,10.8,21.2,32,21,60,11,712.8,0,37,11.3,0.139,31.75,13,177
2022-06-28 00:00:00,0.89,4.7,11.4,16.1,21,57,8,716.2,0,59,5.3,0,27.06,12.7,94
2022-06-28 06:00:00,1.21,35.7,15.1,50.9,5,43,18,715.7,0,74,5.5,0.001,24.43,8.3,45
2022-06-28 12:00:00,1.01,10.3,15,25.3,43,41,25,716,0,39,6.8,0.57,32.03,9.9,64
2022-06-28 18:00:00,0.97,6.7,12.8,19.4,37,37,15,713.1,0,32,8,0.168,33.71,10.3,99
2022-06-29 00:00:00,0.91,3.4,13.3,16.7,37,35,9,717.9,0.02,79,5.1,0,23.1,9,134
2022-06-29 06:00:00,1.47,25,33.5,58.5,8,50,18,715.6,0,83,5.3,0.001,22.02,3.9,279
2022-06-29 12:00:00,0.96,7.8,12.8,20.6,54,38,18,716.7,0,43,5.1,0.585,30.28,9.3,58
2022-06-29 18:00:00,1.03,6.3,17.9,24.2,44,49,28,714.4,0,47,5.1,0.164,29.74,13.2,72
2022-06-30 00:00:00,1.06,4,18,22,29,38,7,715.5,0,58,5.6,0,26.83,7.4,71
2022-06-30 06:00:00,1.5,48.6,33.3,81.9,8,64,14,714.8,0,66,6.9,0.002,25.55,6.8,8
2022-06-30 12:00:00,1.16,10.8,23.3,34,70,56,21,714,0,36,7.1,0.575,33.2,8.8,31
2022-06-30 18:00:00,0.9,5.8,18.8,24.6,54,50,6,711.7,0,31,12.5,0.236,33.3,11.4,168
2022-07-01 00:00:00,1.958,57.22,33.1,90.24,11,76.4,9.2,710.44,4.33681E-19,60,3.48,0,20.384,7.34,196.6
2022-07-01 06:00:00,1.66,62.6,38.6,101.2,5,80,21,712.4,0,67,8,0.001,24.76,6.7,3
2022-07-01 12:00:00,1.13,11.3,21.4,32.7,59,72,17,712,0,37,7.5,0.581,33.18,8.8,21
2022-07-01 18:00:00,1.08,4.4,19.3,23.7,80,54,26,709.2,0,32,13.6,0.257,35.45,13.5,151
2022-07-02 00:00:00,0.92,4,10.9,14.8,22,43,13,710.7,0,55,5.2,0,28.79,9.2,82
2022-07-02 06:00:00,0.96,12.9,12.4,25.3,6,54,8,711.3,0,74,6.5,0.001,24.95,7.1,65
2022-07-02 12:00:00,1.08,6.8,17.9,24.6,48,77,34,711.7,0,52,15.2,0.277,30.26,9.2,66
2022-07-02 18:00:00,1.09,3.3,16.3,19.7,55,89,26,710,0,56,8.7,0.043,29.64,7.7,204
2022-07-03 00:00:00,1.03,5.2,12,17.2,12,56,7,711.6,0,62,8.7,0,27.95,9.1,71
2022-07-03 06:00:00,0.9,5.9,7,12.8,11,30,10.8,712.1,0,74,4.7,0.001,24.76,7.5,73
2022-07-03 12:00:00,1.01,7.7,10.7,18.3,38,48,19.8,713,0,55,5.2,0.461,29.8,7.6,19
2022-07-03 18:00:00,0.89,4.8,10.8,15.5,27,36,13.4,710.4,0,37,8.1,0.126,33.35,10,163
2022-07-04 00:00:00,0.91,3.3,6.3,9.6,20,31,4,713.3,0,55,5.3,0,27.8,12.3,91
2022-07-04 06:00:00,0.98,9.4,9.7,19.1,8,48,11.6,713.2,0,74,5,0,24.06,6.4,82
2022-07-04 12:00:00,0.92,6.2,8.7,14.9,34,55,23.2,713.7,0,47,5.2,0.587,30.93,10.8,91
2022-07-04 18:00:00,0.98,7.4,10.9,18.3,25,78,27,710.5,0,27,5.3,0.269,36.45,15.4,106
2022-07-05 00:00:00,0.93,5.8,9.8,15.5,12,76,21,713.3,0,61,6.2,0,28.39,11.8,94
2022-07-05 06:00:00,0.98,9.1,11.3,20.3,8,47,15,713,0,73,5,0.001,24.63,9.1,95
2022-07-05 12:00:00,1.02,8.1,11.5,19.6,38,64,22,712.8,0,49,5.1,0.576,31.08,9.7,78
2022-07-05 18:00:00,0.99,6.8,10.4,17.2,27,73,20,709.3,0,24,5.2,0.259,37.12,14.4,118
2022-07-06 00:00:00,0.87,5.8,11.3,17.1,13,58,15,712.3,0,45,5,0,28.48,12.8,95
2022-07-06 06:00:00,1.19,35.2,14.5,49.7,5,68,2,711.9,0,65,5.7,0.001,24.26,5.8,46
2022-07-06 12:00:00,1.04,8.3,16.2,24.5,55,93,29,712.7,0,42,12.6,0.549,31.97,9.7,67
2022-07-06 18:00:00,0.92,6.6,12.7,19.2,34,65,21,709.9,0,26,6.6,0.276,36.46,13.9,94
2022-07-07 00:00:00,1.07,5.3,12.1,17.4,16,45,14,711.8,0,56,8.4,0,28.66,12.3,81
2022-07-07 06:00:00,1.09,23,14,37,5,43,19,712.2,0,72,6,0.001,24.84,7,51
2022-07-07 12:00:00,1.03,8.1,18.1,26.1,60,61,28,713,0,43,13.5,0.573,32.19,9.9,68
2022-07-07 18:00:00,1.01,6,10.9,16.8,35,88,14,710,0,23,5.8,0.272,37.32,14.2,131
2022-07-08 00:00:00,0.96,6.1,12.3,18.4,13,50,6,712.2,0,49,5.9,0,29.66,11.1,82
2022-07-08 06:00:00,1.05,20.9,13.9,34.8,6,48,13,713.2,0,67,5.1,0.001,25.14,6.8,56
2022-07-08 12:00:00,1.04,7.3,18.9,26.2,65,63,24,714.2,0,42,11.6,0.569,32.46,9.1,69
2022-07-08 18:00:00,0.96,6.1,11.1,17.1,34,49,10,712,0,23,6.7,0.263,37.61,11.9,101
2022-07-09 00:00:00,0.93,5.6,8.3,13.8,13,68,9,714.2,0,55,5,0,28.66,12.6,89
2022-07-09 06:00:00,1.13,30.2,13.2,43.4,5,75,20,714.6,0,66,9.9,0.001,25.64,4.7,37
2022-07-09 12:00:00,1.13,9.1,20,29.1,52,83,32,714.9,0,40,9.3,0.567,33.83,9.9,63
2022-07-09 18:00:00,0.88,4.8,8.2,12.9,39,63,22,712.5,0,24,11.4,0.243,37.97,11.3,118
2022-07-10 00:00:00,0.9,4.5,6.7,11.2,14,41,5,714.4,0,51,5.1,0,29.34,13.9,91
2022-07-10 06:00:00,0.96,9.9,9.6,19.5,6,35,7,714.1,0,69,9.4,0.001,25.41,4.7,60
2022-07-10 12:00:00,0.87,6.5,8.7,15.1,44,48,20,713.8,0,33,6.1,0.583,35.3,8,26
2022-07-10 18:00:00,0.8,3.9,6.2,10.1,43,28,12,710.2,0,18,5.8,0.271,39.05,9.7,90
2022-07-11 00:00:00,0.87,4.6,6.5,11,14,58,13,712.1,0,52,5.4,0,29.91,12.4,82
2022-07-11 06:00:00,1.33,47.8,15.3,63.1,4,40,11,710.7,0,62,6.7,0.001,26.92,5.8,15
2022-07-11 12:00:00,1.06,15.3,16.6,31.9,40,62,24,710.7,0,26,6.2,0.582,36.87,9.3,37
2022-07-11 18:00:00,0.98,5.5,12.7,18.2,39,32,11,707.8,0,18,4.5,0.203,39.46,10.7,92
2022-07-12 00:00:00,0.92,5.5,11.6,17.1,14,52,9,710.4,0,50,9,0,29.97,11,78
2022-07-12 06:00:00,1.11,17.5,14.7,32.2,5,49,14,710,0,65,6.9,0.001,26.97,4.9,60
2022-07-12 12:00:00,1.12,8.2,23,31.1,64,92,39,710.8,0,37,8.6,0.568,35.43,10.1,70
2022-07-12 18:00:00,0.98,7.8,15.3,23.1,31,48,19,708.5,0,25,5.2,0.168,37.69,11.7,74
2022-07-13 00:00:00,1.01,4.1,12.1,16.1,27,46,7,711.7,0,48,5.2,0,30.38,12.6,94
2022-07-13 06:00:00,0.96,7.4,11.1,18.5,9,57,14,712.1,0,74,6.1,0.001,25.61,6.1,76
2022-07-13 12:00:00,1.14,13.3,20.8,34.1,42,80,30,713.2,0,47,10.4,0.562,32.74,9.8,46
2022-07-13 18:00:00,0.93,7.7,15.3,23,32,41,15,710.7,0,23,4.9,0.217,37.26,11.7,78
2022-07-14 00:00:00,0.92,4.4,11.3,15.6,18,28,10,713.5,0,56,3.92,0,27.38,8.4,68
2022-07-14 06:00:00,1.05,16.1,20.9,37,8,48,8,713.2,0,63,6.6,0,24.89,7.1,56
2022-07-14 12:00:00,0.99,10.2,17.2,27.4,48,55,27,714.3,0,43,11.9,0.568,31.77,9.9,47
2022-07-14 18:00:00,1.03,7.8,14.3,22.1,30,81,24,711.5,0,31,7.3,0.226,35.3,13.5,103
2022-07-15 00:00:00,0.95,5.9,14.1,20,15,46,4,714.4,0,57,4.9,0,26.87,7,66
2022-07-15 06:00:00,1.17,28.8,21,49.8,5,45,17,713.9,0,72,10.1,0,23.76,6.5,42
2022-07-15 12:00:00,1.07,7.9,15.4,23.3,47,52,18,714.7,0,40,18.9,0.569,31.78,11.8,88
2022-07-15 18:00:00,0.89,6.3,12.4,18.7,36,31,4,712.3,0,26,5.7,0.267,35.51,12.5,103
2022-07-16 00:00:00,0.96,3.8,11.9,15.7,22,47,10,713.7,0,55,5.1,0,27.57,9.2,106
2022-07-16 06:00:00,0.98,14.6,15,29.6,10,53,12,713,0,68,4.9,0,24.26,8,54
2022-07-16 12:00:00,1.08,11.6,18.7,30.3,50,98,31,713.5,0,47,7.7,0.559,30.84,9.2,32
2022-07-16 18:00:00,0.92,6.8,10.7,17.5,25,99,19,711,0,26,5.2,0.04,33.93,13.9,144
2022-07-17 00:00:00,0.95,4.4,10.4,14.7,16,158,36,712.1,0,52,5.1,0,28.47,10.5,111
2022-07-17 06:00:00,0.99,12.1,12.5,24.5,7,92,26,712.1,0,72,6.5,0,23.91,7.1,50
2022-07-17 12:00:00,0.96,6,11.6,17.5,50,93,38,712.9,0,46,9.3,0.563,31.12,8.7,63
2022-07-17 18:00:00,1.057319676,19.30354247,22.65309432,41.94413146,24.94707158,68.93505376,21.01942186,712.7539547,0.002283397,52.83633248,5.396589418,0.132387083,23.93691421,8.441058472,94.67379222
2022-07-18 00:00:00,0.96,6.7,10.3,16.9,10,97,24,712.6,0,53,10.2,0,28.36,10.8,85
2022-07-18 06:00:00,1.16,27.7,12.3,40.1,4,107,28,712.4,0,68,6.5,0.001,24.56,5.7,47
2022-07-18 12:00:00,1.02,10.7,15.5,26.2,46,113,35,713.2,0,40,11.3,0.571,32.66,9.5,82
2022-07-18 18:00:00,0.9,6.3,10,16.3,30,48,14,710.4,0,20,6.4,0.25,37.52,11.9,112
2022-07-19 00:00:00,0.95,7.1,12.2,19.2,10,52,8,712.3,0,52,14.7,0,28.77,10.3,71
2022-07-19 06:00:00,1.01,17.9,13.6,31.5,6,60,12,712.5,0,71,6.9,0,25.08,5.4,52
